Sort,X2,X3,X4,X5,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
3875,794198,9/17/2008,Senator Frank R. Lautenberg,regarding the status of her appeal,,,,,,,,,,
3876,794445,9/18/2008,Senator Frank R. Lautenberg,fax6*    -egarding her deceased husband and his US citizenship as well as some complaints with the handling of her case,,,,,,,,,,
3877,794944,9/22/2008,Senator Patrick J. Leahy,Concerned about what may be an imminent policy chnage with in the United States Citizenship and Immigration Services (USCIS) relating to the EB-5 Regional Center Program.,,,,,,,,,,
3878,,,,,,,,,,,,,,
3879,792876,9/10/2008,Senator Carl Levin,"(b^6'    regarding the 1-601 waiver that was filed on behalf of her husband,",,,,,,,,,,
3880,793114,9/10/2008,Senator Carl Levin,Writes to support grant funding for the State Emergency Operations Center.,,,,,,,,,,
3881,792293,9/5/2008,Congressman Sander M. Levin,"Rep. Levin writes on behalf of his constituent, (b,<0) regarding his TRIP inquiry.",,,,,,,,,,
3882,795538,9/24/2008,Congressman Sander M. Levin,(b)'d>    request for expedite processing on the 1-485 filed for herself and her family memebers: Dongsheng Shi and Yunqi Shi,,,,,,,,,,
3883,796096,9/26/2008,Congressman Joseph I. Lieberman,WF 796096 Rep. Lieberman regarding the investigation into the death of ICE detainee Hiu Lui Ng and the implications of the incident with relation to detainee health care.,,,,,,,,,,
3884,796442,9/15/2008,Congressman Pei-Chun Lin,Employment authorization application case problem,,,,,,,,,,
3885,792872,9/10/2008,Congressman John Linder,"{b,{bl    requesting assistancewith expediting the I- 601 waiver she filed on behalf of her husband,^6'",,,,,,,,,,
3886,,,,,,,,,,,,,,
3887,795318,9/23/2008,Congressman Nita M. Lowey,"'h''61    request for her parents,(t>K6'1    and (bX6)    to be able to remain in the United States until her father makes a full recovery from his fall and stroke",,,,,,,,,,
3888,793896,9/16/2008,Congressman Richard G. Lugar,fb}(6'    regarding the rejection of their 1-600 application,,,,,,,,,,
3889,794694,9/18/2008,Congressman Richard G. Lugar,"Senator Lugar writes on behalf of a constituent with DHS concerns.,",,,,,,,,,,
3890,795072,9/22/2008,Congressman Richard G. Lugar,Sen. Lugar writes on behalf of constituent    regarding the Violation of 4th Amendment rights due to CBP searches.,,,,,,,,,,
3891,791870,9/3/2008,Congressman Tim Mahoney,Writes on behalf of a constituent regarding frequent secondary searches at airport security.,,,,,,,,,,
3892,793814,9/16/2008,Congressman Donald A. Manzullo,"fotB1    , regarding the 1-601 waiver he filed on behalf of his wife,",,,,,,,,,,
3893,792184,9/5/2008,Congressman Mel Martinez,regarding the appeal on his denied 1-140,,,,,,,,,,
3894,791632,9/2/2008,Senator John McCain,"<bKb)    requesting assistance with her husband,tbXo) Solano's 1-601 application",,,,,,,,,,
3895,,,,,,,,,,,,,,
3896,791805,9/3/2008,Senator John McCain,"fb,(6)    regarding the issuance of J-1 and H-l visas",,,,,,,,,,
3897,791824,9/3/2008,Senator John McCain,"(b,(6)    regarding the issuance of H-l B visas to foreign national physicians",,,,,,,,,,
3898,796094,9/26/2008,Senator John McCain,{b)(6j    regarding the United Nations High Commissioner for Refugees (U.N.H.C.R.),,,,,,,,,,
3899,792177,9/5/2008,Congressman Michael McCaul.,"(b,<0)    rgearding her application for. pennanent residence",,,,,,,,,,
3900,792877,9/10/2008,Congressman Michael McCaul,(bl<6'    request for assistance in getting his wife's status adjusted to legal permanent resident,,,,,,,,,,
3901,792951,9/10/2008,Congressman Michael McCaul,W01    regarding the 1-601 filed on behalf of his wife and daughter,,,,,,,,,,
3902,795395,9/23/2008,Congressman Michael McCaul,tbAbl    request to reschedule his interview,,,,,,,,,,
3903,796375,9/30/2008,Congressman Michael McCaul,regarding the status of his K-l application,,,,,,,,,,
3904,792040,9/4/2008,Senator Mitch McConnell,"<b>,1:’)    from Catholic Charities in regards to<bM'1 (b)(6)    denied 1-590 application that was filed on behalf of his daughters: <bK6t",,,,,,,,,,
3905,,,,,,,,,,,,,,
3906,,,,,,,,,,,,,,
3907,793282,9/12/2008,Senator Mitch McConnell,(b)<6i    Regarding the refugee cases of her husband and children,,,,,,,,,,
3908,794352,9/18/2008,Congressman Jim McDermott,(b)(6)    [regarding her international adoption petition and the issues she is facing with the Hague Convention changes,,,,,,,,,,
3909,793434,9/26/2008,Congressman Cathy McMorris Rodgers,Rep. Rodgers writes on behalf of constituent 4*X6)    regarding her TRIP inquiry.,,,,,,,,,,
3910,796393,9/30/2008,Congressman Jerry McNerney,regarding the 1-730 filed on behalf of his family: (b)(6),,,,,,,,,,
3911,796398,9/30/2008,Congressman Jerry McNerney,(b*61    regarding the 1-730 filed on behalf of his family,,,,,,,,,,
3912,794756,9/18/2008,Congressman Kendrick B. Meek,"Writes to request Pres. Bush authorize DoD to draw down military equipment and personnel to provide greater helicopter transportation for humanitarian goods, equipment, medical services, and engineering assistance in the reconstruction of infrastructure in the Gonaives region of Haiti and Temporary Protected Status for Haitian immigrants in the U.S,",,,,,,,,,,
3913,,,,,,,,,,,,,,
3914,791518,9/2/2008,Congressman John L. Mica,(bXo>    a Cuban refugee was recently awarded Social Security disability. He can not receive SSA benifits without confirmation from DHS that he was legally present in the country from October 2005 to June 10. 2008,,,,,,,,,,
3915,791617,9/2/2008,Congressman John L. Mica,"fb}t6'    regarding her husband,(bX6)    denied 1-485",,,,,,,,,,
3916,791833,9/3/2008,Congressman John L. Mica,(bX6)    request for prrof that she is a LPR or United Stales Citizen,,,,,,,,,,
3917,794384,9/17/2008,Congressman John L. Mica,Rep. Mica writes on behalf of constituent(bXtb regarding his TW1C application.,,,,,,,,,,
3918,794459,9/18/2008,Congressman John L. Mica,fbX6)    equest for a transportation,,,,,,,,,,
3919,792276,9/5/2008,Senator Barbara A. Mikulski,"Writes on behalf of her constituent,<bllbt    to inquire about federal funds the Allegany County Bureau of Police and the Allegany County Homeland Security Office have received.",,,,,,,,,,
3920,792768,9/9/2008,Congressman Gary G. Miller,"<b),6i    regarding their 1-140 application",,,,,,,,,,
3921,792864,9/10/2008,Congressman Gary G. Miller,!bKbt    regarding the status of her application for adjustment of status,,,,,,,,,,
3922,,,,,,,,,,,,,,
3923,,,_1_1,,,,,,,,,,,
3924,793543,9/15/2008,Congressman GaryG. Miller,(bX6)    concerning the status of his 1-485 petition that is currently pending adjudication with the USCIS,,,,,,,,,,
3925,795338,9/22/2008,Congressman George Miller,WF 795338 Expresses opposition to the proposed regulations for the H-2B temporary guest worker program and encourages DHS and DOL to submit new proposals.,,,,,,,,,,
3926,794380,9/17/2008,Congressman Dennis Moore,Rep. Moore writes on behalf of constituent (b><6/    who has DHS concerns.,,,,,,,,,,
3927,794414,9/17/2008,Congressman Dennis Moore,WF 794414 Rep. Moore writes on behalf of constituent who requests the United States deport Luis Posada Carriles.,,,,,,,,,,
3928,794417,9/17/2008,Congressman Dennis Moore,"Rep. Moore writes on behalf of constituent (b-(6)    ""egarding property lines and the Border Fence.",,,,,,,,,,
3929,794420,9/17/2008,Congressman Dennis Moore,WF 794420 Rep. Moore writes on behalf of constituent {b-(6/ to request illegal aliens arrests be posted publically in newspapers.,,,,,,,,,,
3930,795069,9/22/2008,Congressman Gwen S. Moore,Rep. Moore writes oil behalf of constituent ^X01    'egarding contract information for the border fence.,,,,,,,,,,
3931,795071,9/22/1908,Congressman Gwen S. Moore,"Rep. Moore writes on behalf of constituent ,bW>    vho would like information about border fence contracts.",,,,,,,,,,
3932,794343,9/18/2008,Congressman James P. Moran,(bX0-    regarding her pending application to adjust to Permanent Resident Status,,,,,,,,,,
3933,,,,,,,,,,,,,,
3934,,,,,,,,,,,,,,
3935,791922,9/4/2008,Senator Lisa Murkowski,(b)(Sl    -equest for assistance with an TR4 visa for adopting orphans from the Philippines,,,,,,,,,,
3936,791861,9/3/2008,Congressman Christopher S. Murphy,Rep. Chris Murphy writes on behalf of his constituent(bX6- (bX6j    whose husband    is being detained by ICE.,,,,,,,,,,
3937,796013,9/26/2008,Congressman Tim Murphy,bXo)    regarding his 1-485 petition,,,,,,,,,,
3938,794196,9/17/2008,Senator Patty Muiray,(b)<0>    regarding the status of six applications in mailed in to Homeland Security,,,,,,,,,,
3939,793396,9/12/2008,Congressman Sue Myrick,"<b)l0?    of Veritas Sports Academy and W’    -equest assistance with expeditious processing of Veritas Sports Academy's 1-17 ""Petition for Approval of School for Attendance by Nonimmigrant Student""",,,,,,,,,,
3940,791702,9/3/2008,Senator Bill Nelson,<bX6)    regarding the status of his adoption case,,,,,,,,,,
3941,792119,9/4/2008,Senator Bill Nelson,(bX6-    ’egarding the status of her permanent resident card,,,,,,,,,,
3942,,,,,,,,,,,,,,
3943,793883,9/16/2008,Senator Bill Nelson,(b)f6-    request for information on how she can become a permanent resident,,,,,,,,,,
3944,794926,9/22/2008,Senator Bill Nelson,regarding his 1-485,,,,,,,,,,
3945,795192,9/23/2008,Senator Bill Nelson,"(b,<t31    request for assistance in bringing his mother, Mrs., back to. the United States",,,,,,,,,,
3946,795251,9/23/2008,Senator Bill Nelson,regarding the status of his appeal,,,,,,,,,,
3947,792898,9/10/2008,Congressman Eleanor Holmes Norton,lbilb)    regardinghis denied 1-485,,,,,,,,,,
3948,793469,9/12/2008,Congressman Eleanor Holmes Norton,Writes on behalf of a constituent who raised concerns relating to several specific TSA employees,,,,,,,,,,
3949,794675,9/18/2008,Congressman Eleanor Holmes Norton,"Rep. Norton writes on behalf of constituent, (b)(6> who was detained at the border.",,,,,,,,,,
3950,792713,9/9/2008,Congressman Barack H. Obama,(b)f6‘    regarding her 1-600A,,,,,,,,,,
3951,792504,9/8/2008,Congressman David R. Obey,"Writes, on behalf of an anonymous constituent regarding the ethical implications of certain security practices.",,,,,,,,,,
3952,,,,,,,,,,,,,,
3953,791975,9/4/2008,Congressman Frank Patlone,"5(01    pould like the status of his mother,(b)(0) case file",,,,,,,,,,
3954,794347,9/18/2008,Congressman Frank Pallone,(bxSl    regarding his desire to enlist in the United States Army,,,,,,,,,,
3955,795752,9/25/2008,Congressman Mike Pence,"requesting that his waiver of ineligibility (filed on (b}(6:i    expedited due to the financial hardship in regards to his wife and two children residing in Bluffton, Indiana",,,,,,,,,,
3956,795543,9/24/2008,Congressman Ed Perimutter,Writes with concern regarding continuing issues with immigration enforcement efforts.,,,,,,,,,,
3957,794199,9/17/2008,Congressman Todd Russell Platts,<b)t6>    regarding the 1-730 petitions he filed on behalf of the following relatives: (b-(05 (b)(6),,,,,,,,,,
3958,792632,9/9/2008,Congressman Ted Poe,regarding his motion to reopen,,,,,,,,,,
3959,,,,,,,,,,,,,,
3960,793091,9/11/2008,Congressman David E. Price,regarding her adoption case or |fbX6i    -,,,,,,,,,,
3961,794614,9/19/2008,Congressman David E. Price,"Writes to DHS in response, to MGMT's revised reprogramming request that was received on Sept. 4, 08.. They are also concerned about the growing costs of travel by the Deputy Secretary.",,,,,,,,,,
3962,795324,9/23/2008,Congressman David E. Price,lbXe>    regarding her certificate of naturalization,,,,,,,,,,
3963,795536,9/24/2008,Congressman Jose Luis Puerto,fb}(6>    writes to request early deportation.,,,,,,,,,,
3964,795296,9/23/2008,Senator Harry Reid,(bK6)    regarding the status of (b)(6)    case file,,,,,,,,,,
3965,792731,9/9/2008,Congressman Silvestre Reyes,Regarding the I-129F petition he filed on behalf of (bX6),,,,,,,,,,
3966,793817,9/16/2008,Congressman Silvestre Reyes,"(b){S>    'egarding her mother ^b),6>    interview held on (b)(6)",,,,,,,,,,
3967,794339,9/18/2008,Congressman Laura Richardson,fax6)    request for expedite processing of his visa,,,,,,,,,,
3968,,,,,,,,,,,,,,
3969,792633,9/9/2008,Senator Pat Roberts,"(b){61    on behalf of her daughter, (b}(0) regarding obtaining a green card",,,,,,,,,,
3970,791516,9/2/2008,Congressman Ciro D. Rodriguez,(bl-6)    request to have her sister’s humanitarian parole case expedited,,,,,,,,,,
3971,791517,9/2/2008,Congressman Ciro D. Rodriguez,"requesting assistance regarding his wife,(b,tb| <bX6)    ippli cation for citizenship",,,,,,,,,,
3972,796373,9/30/2008,Congressman Ciro D. Rodriguez,(b)(6)    -equesting information and assistance regarding the status of her son/bJ<6’    1-130 petition,,,,,,,,,,
3973,796374,9/30/2008,Congressman Ciro D. Rodriguez,"tb'(o1    regarding the status of his wife,5bt(6t (b)(6)    pi 30 petition",,,,,,,,,,
3974,796378,9/30/2008,"Congressman Ciro D, Rodriguez","(bW    request for assistance in obtaining a humanitarian visa permit for her brother, <b',,0)",,,,,,,,,,
3975,796386,9/30/2008,Congressman Ciro D. Rodriguez,"(b)(S-    regarding her husband,(b),6} pending resident status",,,,,,,,,,
3976,,,,,,,,,,,,,,
3977,,,,,,,,,,,,,,
3978,796388,9/30/2008,Congressman Ciro D. Rodriguez,"regarding the status of the petition filed on behalf of her husband,",,,,,,,,,,
3979,792181,9/5/2008,Congressman Ileana Ros-Lehtinen,egarding her request for humanitarian parole for her brother,,,,,,,,,,
3980,793204,9/11/2008,Congressman Ileana Ros-Lehtinen,Rep. Eena Ros-Lehtinen writes on behalf of constituents(t>xs' regarding discrimination t vev have experienced working with FAMS.,,,,,,,,,,
3981,794193,9/17/2008,Congressman John T. Salazar,•b)!6)    regarding the status of his waiver of ineligibility,,,,,,,,,,
3982,794616,9/19/2008,Congressman Linda T. Sanchez,(representing(bX6)    and (bX6)    wntes regarding (b)(6)    denied petition    -,,,,,,,,,,
3983,796452,9/30/2008,Senator Bernard Sanders,"(bX6t    concerning ongoing problems, including an erroneous deportation notice, be has been experiencing with U.S. Citizenship and Immigration Services",,,,,,,,,,
3984,,,,,,,,,,,,,,
3985,793155,9/11/2008,Congressman Janice D. Schakowsky,"(b)(0)    regarding the 1-601 and 1-212 waiver applications that were filed for her husband, <bK'6>",,,,,,,,,,
3986,791630,9/2/2008,Congressman Adam B. Schiff,"fbX6>    regarding the 1-730 petitions for her husband,(bK6-' and son,(b)(Sl",,,,,,,,,,
3987,793639,9/15/2008,"Congressman Adam B, Schiff",lbJ<6’    regarding the 1-730 peition filed on bhealf of(bX6),,,,,,,,,,
3988,793641,9/15/2008,"Congressman Adam B, Schiff",(bx0)    regarding the pending 1-730 filed for<bxB),,,,,,,,,,
3989,795881,9/26/2008,Congressman Adam B. Schiff,"(b>(6)    regarding the 1-730 filed on behalf of his wife, ^X01 (b)(6)",,,,,,,,,,
3990,793194,9/11/2008,Congressman David Scott,!bK6)    regarding their 1-130 petition,,,,,,,,,,
3991,791960,9/4/2008,Congressman Robert C. Scott,<hx'6t    request for a status update on her step-daughters I- 130,,,,,,,,,,
3992,,,,,,,,,,,,,,
3993,,,,,,,,,,,,,,
3994,792115,9/4/2008,Congressman Robert C. Scott,(bXDl    request for assistance with obtaining an offical copt of his citizenship documentation for his employment,,,,,,,,,,
3995,792616,9/9/2008,Congressman Robert C. Scott,regarding her employment authorization,,,,,,,,,,
3996,796461,9/30/2008,Congressman F. James Sensenbrenner,"requesting an update on the pending request with the Administrative Appeal Office for a waiver of Inadmissibility filed on behalf of, (-bX6)",,,,,,,,,,
3997,793651,9/12/2008,Senator Jeff Sessions,Writes in regards to his constituentfbX6>,,,,,,,,,,
3998,792601,9/9/2008,Congressman Joe.Sestak,Rep. Sestak writes on behalf of his constituent/bX6) (b)(6)    whose fiance had his TWIC application denied.,,,,,,,,,,
3999,792733,9/9/2008,Congressman Joe Sestak,-egarding the current processing times for USCIS I-129F petitions,,,,,,,,,,
4000,793541,9/15/2008,Senator Richard C. Shelby,"(b,<6)    regarding their 1-140 appeal",,,,,,,,,,
4001,,,,,,,,,,,,,,
4002,793552,9/15/2008,Senator Richard C. Shelby,(bl(6)    -e: pending US adoptions from Vietnam,,,,,,,,,,
4003,794654,9/18/2008,Senator Richard C. Shelby,Senator Shelby writes on behalf of a constituent who is complaining about only Americans being required to have TWIC cards.,,,,,,,,,,
4004,793549,9/15/2008,Congressman Bill Shuster,(bKd'    regarding the status of her citizenship,,,,,,,,,,
4005,791614,9/2/2008,Congressman Ike Skelton,fbX01    regarding the rude treatment by the US Boarder Patrol and INS in Laredo TX of her daughter-in-law and grand- daughter Jfb 1(01 (b)(6),,,,,,,,,,
4006,794793,9/19/2008,Congressman Adam Smith,"Rep. Smith writes on behalf of constituent,tb)(6)    regarding the status of his job application.",,,,,,,,,,
4007,794541,9/18/2008,Congressman Adrian Smith,(bl(D5    egarding the 1-130 petition he filed for his wife (b)(0),,,,,,,,,,
4008,796380,9/30/2008,Congressman Adrian Smith,"(b)(6)    regarding the status of her husband, (b)(61 (b)(6)",,,,,,,,,,
4009,796383,9/30/2008,Congressman Adrian Smith,regarding his citizenship status,,,,,,,,,,
4010,,,,,,,,,,,,,,
4011,792861,9/10/2008,Congressman Gordon H. Smith,"Writes regarding guidelines for admission of citizens or nationals from Georgia or the Republic, of Moldova.",,,,,,,,,,
4012,793573,9/15/2008,Congressman Lamar Smith,Write to express their strong disapproval of Secretary Chertoff's recent decision to grant immigration relief to 15 illegal immigrant family members of victims of the 9/11 terrorist attacks..,,,,,,,,,,
4013,791590,9/2/2008,Congressman Olympia J. Snowe,ibK6>    egarding her naturalization interview,,,,,,,,,,
4014,795819,9/25/2008,Congressman Olympia J. Snowe,Writes on behalf of a constituent regarding issues with TWIC.,,,,,,,,,,
4015,791541,9/2/2008,Congressman Vie Snyder,"regarding the relationship betweer(bK6) (b)(6)    He knows them welt and is writing the letter out ot concern for the possible, deportation oi",,,,,,,,,,
4016,791522,9/2/2008,Congressman Arlen Specter,<bX0)    regarding the status of her husband's visa,,,,,,,,,,
4017,791793,9/3/2008,Congressman Arlen Specter,"(b)(6)    re: green, card",,,,,,,,,,
4018,793351,9/12/2008,Congressman Arlen Specter,ibW6i    -egarding a pending 1-212. form,,,,,,,,,,
4019,793353,9/12/2008,Congressman Arlen Specter,(b>(6)    concerning her pending N-565,,,,,,,,,,
4020,,,,,,,,,,,,,,
4021,793354,9/12/2008,Congressman Arlen Specter,^bX0t    regarding his wife/bX0'    pending 1-130,,,,,,,,,,
4022,793538,9/15/2008,Congressman Arlen Specter,tbJ<0t    .. regarding her client'bii6-' family appeal,,,,,,,,,,
4023,793696,9/15/2008,Congressman Arlen Specter,<b){bl    regarding his denied 1-600A,,,,,,,,,,
4024,793829,9/16/2008,Congressman Arlen Specter,|<bX0t    on behalf of her client The Doc's Place regarding the Doc's denied 1-140,,,,,,,,,,
4025,794594,9/18/2008,Congressman Arlen Specter,"Writes on behalf of Speed4(J, L.P., requesting you give full and fair consideration for the application submitted for a Competitive Training Grant program.",,,,,,,,,,
4026,794623,9/19/2008,Congressman Arlen Specter,(bt(0)    of Wojton's Nursery regarding the denied 1-485 filed on behalf of,,,,,,,,,,
4027,794671,9/19/2008,Congressman Arlen Specter,(bXbl    concerning his application for a replacement citizenship document,,,,,,,,,,
4028,794439,9/18/2008,Congressman Cliff Steams,(b)(61    regarding her husband.(bX6' deportation,,,,,,,,,,
4029,,,,,,,,,,,,,,
4030,,,,,,,,,,,,,,
4031,794442,9/18/2008,Congressman Cliff Steams,"|request for assistance in bringing her fiance, (b)(6) back to the United States after his deportation",,,,,,,,,,
4032,794640,10/3/2008,Congressman Heather Stein,Task Action,,,,,,,,,,
4033,793886,9/16/2008,Congressman Ted Stevens,(bK6)    requesting assistance with his 1-600 application for adoption,,,,,,,,,,
4034,793904,9/16/2008,Congressman Ted Stevens,requesting assistance with obtaining a replacement naturalization certificate,,,,,,,,,,
4035,794430,9/17/2008,Congressman Ted Stevens,Expresses support for an application submitted by the City of Kodiak for emergency operation center funding.,,,,,,,,,,
4036,795153,9/19/2008,Congressman Ted Stevens,Writes on behalf of constituent tb)(bl    with questions regarding his appeal of the Coast Guard's Security Appeals Board decision to revoke his security clearance.,,,,,,,,,,
4037,795818,9/25/2008,Congressman Ted Stevens,"Senator Stevens writes on behalf of constituent, (b}f6) regarding her broken cup holder and TRIP issues.",,,,,,,,,,
4038,794571,9/18/2008,Congressman Gene Taylor,Expresses thanks for the birthday letter from the Secretary.,,,,,,,,,,
4039,,,,,,,,,,,,,,
4040,795816,9/25/2008,Congressman Gene Taylor,"Rep.. Taylor writes on behalf of constituent,who is encountering delays getting his TWIC credential.",,,,,,,,,,
4041,792274,9/5/2008,Congressman. Bennie G. Thompson,regarding the status of he and his wife's 1-485,,,,,,,,,,
4042,792597,9/9/2008,Congressman Bennie G. Thompson,Report from the House Committees on Homeland Security and Foreign Affairs: Wasted Lessons of 9/11: How the Bush Administration Has Ignored the Law and Squandered Its Opportunities to Make Our Country Safer WF 792597.,,,,,,,,,,
4043,794980,9/22/2008,Congressman Bennie G. Thompson,"Express concerns that DHS has not reached out to the presidential, campaigns to discuss the upcoming Administration transition to successfully transition homeland security responsibilities. Request action and explanation of efforts to be completed by September 26, 2008.",,,,,,,,,,
4044,795817,9/25/2008,Congressman Bennie G. Thompson,Chairman Thompson writes with questions regarding SBInet.,,,,,,,,,,
4045,796194,9/29/2008,Congressman Bennie G. Thompson,"Expresses concerns about the fair and responsible recruitment of R&D experts under the use of "" 1101"" hiring authority.",,,,,,,,,,
4046,795154,9/23/2008,Congressman Patrick Tiberi,"writing on behalf of her son,    requesting that USCIS waive the 5 year permanent residency stipulation for her son, so that he can submit the N-400 application in order to appy for college",,,,,,,,,,
4047,,,,,,,,,,,,,,
4048,791627,9/2/2008,Congressman Chris Van Hollen,(b^'    regarding his 1-612 application,,,,,,,,,,
4049,792791,9/9/2008,"Congressman Peter J, Visclosky","Representative Visclosky writes on behalf of constituent (bl(6l (bus)    regarding fees associated with the Transportation Worker Identification Credential,",,,,,,,,,,
4050,796334,9/29/2008,Congressman Peter J. Visclosky,"Rep, Visclosky writes on behalf of a constituent who suggests spare foreign currency donation containers at border crossings.",,,,,,,,,,
4051,791523,9/2/2008,Congressman George V. Voinovich,"questioning why the humanitarian parole application for her husband,(b)<0)    was denied",,,,,,,,,,
4052,793628,9/11/2008,Congressman George V. Voinovich,"Writes to thank you for participating in the Western Hemisphere Travel Initiative (WHTI) event at the Rock and Roll Hall of Fame and Museum on August 20,",,,,,,,,,,
4053,795732,9/24/2008,Congressman George V. Voinovich,Senator Voinovich writes with concerns regarding a meeting with Canadian Senator Grafstein regarding the shared border.,,,,,,,,,,
4054,794663,9/17/2008,Congressman Tim Walberg,Rep Walberg writes on behalf of a constituent who suggests vehicles be screened at a certain point at the U.S.-Canada border to avoid delays.,,,,,,,,,,
4055,,,,,,,,,,,,,,
4056,795951,9/26/2008,Congressman Zach Wamp,Writes regarding the Germanium (Ge) Advanced Spectrographic Portals (ASP) which has not been put through the same testing as the other two Sodium Iodide (Nal) ASPs.,,,,,,,,,,
4057,791834,9/3/2008,Congressman John W. Warner,<b'(6t    regarding her delay in receiving her permanent resident card and her equest to receive a refund for an incorrect form originally sent to USCIS,,,,,,,,,,
4058,792613,9/9/2008,Congressman John W. Warner,regarding her concerns about the deportation of her husband.,,,,,,,,,,
4059,796078,9/26/2008,Congressman John W. Warner,(b)(e>    regarding their concerns about the impact the expiration of their l-600a approval may have on their ability to adopt a child from China,,,,,,,,,,
4060,791776,9/3/2008,Congressman Jim Webb,"writes on behalf of her husband,, requesting his visa application be expedited due to it expiring.",,,,,,,,,,
4061,792599,9/9/2008,Congressman Jim Webb,"(bi-61    request for expedite processing of the 1-130 he Filed on behalf of his wife,",,,,,,,,,,
4062,792607,9/9/2008,Congressman Jim Webb,"<bl(0-    regarding his ""Temporary Green Card”",,,,,,,,,,
4063,,,,,,,,,,,,,,
4064,,,,,,,,,,,,,,
4065,792609,9/9/2008,Congressman Jim Webb,regarding the I-I30 he filed on behalf ot<b-(61 06)”,,,,,,,,,,
4066,793849,9/16/2008,Congressman Jim Webb,regarding his citizenship and TWIC application,,,,,,,,,,
4067,794112,9/17/2008,Congressman Jim Webb,<b><61    regarding the status of his petition for permanent residency,,,,,,,,,,
4068,794677,9/18/2008,Congressman Jim Webb,Writes on behalf of a constituent who is complaining (I think) about spying on foreign citizens.,,,,,,,,,,
4069,795067,9/22/2008,Congressman Jim Webb,Writes on behalf of a constituent regarding the validity of CAC and PIV cards.,,,,,,,,,,
4070,795214,9/23/2008,Congressman Jim Webb,",bt(fcl,i    regarding the deportation of her husband, /b)(6>    |",,,,,,,,,,
4071,795432,9/24/2008,Congressman Jim Webb,regarding the five 1-730 petitions Tiled on behalf of five minors in her family: O6> (b)(6),,,,,,,,,,
4072,795651,9/25/2008,Congressman Jim Webb,"<b,(0!    request for humanitarian parole",,,,,,,,,,
4073,,,,,,,,,,,,,,
4074,,,,,,,,,,,,,,
4075,796371,9/30/2008,Congressman Peter Welch,Thank you letter for discussing the important of the EB-5 program and its positive impact on the nation's economy,,,,,,,,,,
4076,793673,9/15/2008,Congressman Robert Wexler,(regarding she and her daughter's 1-485,,,,,,,,,,
4077,792703,9/9/2008,Congressman Frank R. Wolf,"’equesting Humanitarian Parole for her brother, W)(6)",,,,,,,,,,
4078,793634,9/15/2008,Congressman Frank R. Woll,"regarding his wife,    1-130",,,,,,,,,,
4079,793636,9/15/2008,Congressman Frank R. Wolf,regarding the processing times for her case,,,,,,,,,,
4080,794131,9/17/2008,Congressman Frank R. Wolf,egarding the status of his name check,,,,,,,,,,
4081,796093,9/26/2008,Congressman Frank R. Wolf,Tahirih Justice Center regarding the draft of the pamphlet mandated by the International Marriage Broker Regulation Act of 2005 (IMBRA).,,,,,,,,,,
4082,792271,9/5/2008,Congressman David Wu,request for expedite processing of his 1-601,,,,,,,,,,
4083,,,,,,,,,,,,,,
4084,791520,9/2/2008,Senator Ron Wyden,"!b,(6)    attorney forrequest to have Mr. <b><6)    classification as 212(a)(9)(B)",,,,,,,,,,
4085,793180,9/11/2008,Senator Ron Wyden,Writes on behalf of a constituent regarding information screening at customs.,,,,,,,,,,
4086,793819,9/16/2008,Senator Ron Wyden,regarding the status of their adoption case,,,,,,,,,,
4087,79475 I,9/18/2008,Congressman C. W. Bill Young,"Writes on behalf of constituent,    regarding the DHS mail program.",,,,,,,,,,
4088,791673,8/26/2008,,"TSA 9/11 Report to Congress, Transportation Security Information Sharing Plan (TS1SP)",,,,,,,,,,
4089,791674,8/26/2008,,"Report to Congress, USCG, Omnibus Maritime Housing Demonstration Project",,,,,,,,,,
4090,792754,9/9/2008,,"SI requests PLCY draft a press release to both Senator Schumer and Representative Thompson addressing the reports drafted by their respective Committees. The Thompson report is attached. The Schumer report has not been released yet, but ESEC is working to acquire. Please draft a press release responding to the Thompson report; if and when the Schumer report is obtained, its points can be rolled into the press release. SI guidance: Be swift £ try to hit back no later than tomorrow COB. Don6t feel the need to respond to everything. Pick a handful of the most egregious and think of the most catchy response that the press can pick up and express in a way the public will understand easily.",,,,,,,,,,
4091,,,,,,,,,,,,,,
4092,,,,,,,,,,,,,,
4093,795055,9/22/2008,,"Team Telecom Amendment to the Implementation Plan for Mobile Satellite Ventures Subsidiary, LLC",,,,,,,,,,
4094,796114,9/26/2008,,Decision on Designation of Temporary Protected Status for Haiti,,,,,,,,,,
4095,,,,,,,,,,,,,,
4096,Policy Congressional Report,,,,,,,,,,,,,
4097,Opened Between 10/01/2008 and 10/31/2008,,,,,,,,,,,,,
4098,WF#,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
4099,798541,10/14/2008,Congressman Gary L. Ackerman,lbX6(    regarding the status of the 1-730 filed on behalf of (b)(6),,,,,,,,,,
4100,798545,10/14/2008,Congressman Gary L. Ackerman,bX6)    reeardine the status of the 1-730 filed on behalf nffbX°' (b)(6)    -,,,,,,,,,,
4101,799639,10/21/2008,Congressman Gary L. Ackerman,"regarding the Refugee/Asylee Relative Petition for his wife,",,,,,,,,,,
4102,800256,10/22/2008,Congressman Gary L. Ackerman,lb><6>    regarding the Refugee/Asylee Relative Petition for his wife    i.,,,,,,,,,,
