Sort,X2,X3,X4,X5,X6,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
260,936548,2/9/12,Congressman Mark E. Amodei,Re an 1-601 case.,,,,,,,,,,,
261,937299,2/15/12,Senator Kelly Ayotte,Re the United States Commission on International Religious Freedom has Indonesia on a Watch List.,,,,,,,,,,,
262,936174,2/8/12,Congressman Roscoe G. Bartlett,Re an N-565 case.,,,,,,,,,,,
263,938073,2/23/12,Congressman Roscoe G. Bartlett,Needs Form N-600 to verification citizenship,,,,,,,,,,,
264,937928,2/22/12,Congressman Charles F. Bass,"Writes on behalf of constituent whose small business was fined after an ICE 19 audit; however, the constituent claims that he does not employ illegal immigrants.",,,,,,,,,,,
265,936334,2/8/12,Senator Michael Bennet,"Writes regarding the DHS six-week pilot program in Denver, Colorado, initiated to standardize the use of prosecutorial discretion.",,,,,,,,,,,
266,,,,,,,,,,,,,,,
267,936668,2/9/12,Congressman Timothy H. Bishop,Writes on behalf of constituent who is inquiring about the status of his pre-employment paperwork and background investigation with CBP.,,,,,,,,,,,
268,937084,2/14/12,Congressman Timothy H. Bishop,Requests that attention be given to his constituent's case since he should have been eligible under the Special Immigrant Juvenile Status program and faces hardships due to his brother's physical state.,,,,,,,,,,,
269,938108,2/24/12,Congressman Timothy H. Bishop,"Writes on behalf on constituent,<b,(6> concerning permanent residency proceedings.",,,,,,,,,,,
270,938116,2/23/12,Senator Roy Blunt,"On Feb. 13, 2012, Dept. of Labor forwarded letter from Sen. Roy Blunt dated Sept. 28, 2011. DOL responded to most of the concerns but referred to USCIS the issue of extending an H-l B visa to the constituent's employee (1-140).",,,,,,,,,,,
271,935497,2/2/12,"Congressman Scott P, Brown",Form 1-730 case,,,,,,,,,,,
272,935808,2/3/12,Congressman Scott P. Brown,Husband filing for his wife Form 1-601,,,,,,,,,,,
273,,,,,,,,,,,,,,,
274,,,,,,,,,,,,,,,
275,935899,1/20/12,Congressman Scott P. Brown,"Writes on behalf of constituent,    concerning GI Bill benefits.",,,,,,,,,,,
276,937194,2/14/12,Congressman Scott P. Brown,3 Form 1-290-B cases,,,,,,,,,,,
277,938231,2/24/12,"Congressman Scott P, Brown",Re a Immigrant visa for,,,,,,,,,,,
278,938553,2/29/12,Congressman Scott P. Brown,Re: A I-290B case.,,,,,,,,,,,
279,938466,2/28/12,Congressman Vem Buchanan,Writes on behalf of constituent who claims his civil rights were violated.,,,,,,,,,,,
280,937562,2/17/12,Congressman Michael C. Burgess,Time Sensitive inquiry,,,,,,,,,,,
281,936518,1/18/12,Congressman Dan Burton,Expresses being upset at FPS activities at a Social Security field office in Florida.,,,,,,,,,,,
282,937068,2/14/12,Congressman John Campbell,A birth certificate enclosed,,,,,,,,,,,
283,,,,,,,,,,,,,,,
284,937923,2Z22Z2012,Congressman Eric Cantor,Stolen travel documents and passport made it difficult to come back to the United States,,,,,,,,,,,
285,935371,2/1/12,Senator Robert P. Casey,Writes to urge funding for Preparedness Grant Programs.,,,,,,,,,,,
286,936186,2Z8/2012,Senator Robert P. Casey,"Re:(bt,6t    and her 1-485 case.",,,,,,,,,,,
287,936800,2/10/12,Congressman Kathy Castor,Writes on behalf of constituent(Cl)(6)    requesting clearance to handle and store nitrous oxide at work facility.,,,,,,,,,,,
288,937430,2/16/12,Congressman Steve Chabot,Mother filed for adopted daughter Form 1-130,,,,,,,,,,,
289,938533,2/29/12,Congressman Steve Chabot,Re an I-129F petition for,,,,,,,,,,,
290,936043,2Z7Z2012,Senator Saxby Chambliss,Writes to support the City of Moultrie Fire Department application for the Assistance to Firefighters grant.,,,,,,,,,,,
291,938209,2/24/12,Senator Saxby Chambliss,Senator writes seeking information pertaining to Constituent Pavel Shivy,,,,,,,,,,,
292,938)06,2/24/12,Congressman Judy Chu,Constituent wants petitioner to work for his company,,,,,,,,,,,
293,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,
295,935830,2/6/12,Congressman Hansen Clarke,"Department of State Referral, in regard to",,,,,,,,,,,
296,936521 937574,2/17/12,Congressman Hillary Rodham Clinton Senator Tom A. Cobum,Wife needs husband to help her at home Form 1-601,,,,,,,,,,,
297,938230,2/24/12,Congressman Stephen I. Cohen,Refund for Form 1-485,,,,,,,,,,,
298,936936,2/16/12,Congressman Alan Cohn,RMA technical report + letters to Congress,,,,,,,,,,,
299,936680,12/14/11,Senator Susan M. Collins,Requests a justification for the three-year project monitoring the movement of jaguars and a detailed budget for the $6.8 million environmental mitigation fund.,,,,,,,,,,,
300,936126,2/7/12,Congressman K. Michael Conaway,"Writes on behalf of constituent,    concerning complaint against her CBP supervisor/co-workers.",,,,,,,,,,,
301,936004,1/7/12,Congressman Gerry Connolly,Writes on behalf of constituent regarding inaccurate service computation date.,,,,,,,,,,,
302,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,
304,937054,2/14/12,Congressman Gerry Connolly,"Writes on behalf of constituent who requests answers to several questions including how ICE is addressing the racial discrimination and abuse suffered by African-American employees in promotions, awards, disciplinary actions, and seniority.",,,,,,,,,,,
305,935290,2/1/12,Senator Bob Corker,Re    1-602.,,,,,,,,,,,
306,937036,2/14/12,Senator Bob Corker,Re an 1-130 application.,,,,,,,,,,,
307,938577,2/29/12,Senator Bob Corker,Status of EB-5 visa case,,,,,,,,,,,
308,936S56,2/13/12,Senator John Cornyn,Writes on behalf of constituent.    |whose tax was withhold.,,,,,,,,,,,
309,937156,2/14/12,Senator Michael D. Crapo,Wife filed for husband Form 1-601,,,,,,,,,,,
310,935477,2/2/12,Congressman Joseph Crowley,Re an 1-730 petition for,,,,,,,,,,,
311,935557,2/2/12,Congressman Joseph Crowley,Re status of 1-730 petition.,,,,,,,,,,,
312,,,,,,,,,,,,,,,
313,,,,,,,,,,,,,,,
314,936011,2/7/12,Congressman Joseph Crowley,Mother inquirying about Form 1-730 case for her daughter,,,,,,,,,,,
315,937670,2/21/12,Congressman Jim DeMint,"Writes on behalf of constituent who requests information as to why his company's. Delftn USA, exports are being detained for months.",,,,,,,,,,,
316,937921,2/22/12,Congressman Jim DeMint,Writes on behalf of constituent regarding the status of his background investigation to become a Border Patrol Agent.,,,,,,,,,,,
317,937379,2/16/12,Congressman Scott DesJarlais,Constituent filed for husband Form 1-601,,,,,,,,,,,
318,936133,2/8/12,Congressman John D. Dingell,Re 1-601 waiver (AAO),,,,,,,,,,,
319,938111,2/24/12,Congressman David Dreier,Re Employment Eligibility Documentation (1-9 form).,,,,,,,,,,,
320,936705,2/10/12,Senator Richard J. Durbin,Re an 1-601 case.,,,,,,,,,,,
321,,,,,,,,,,,,,,,
322,937698,2/17/12,Congressman Donna F. Edwards,"Writes, on behalf of constituent, who was confronted in an unprofessional manner at work (NPPD).",,,,,,,,,,,
323,938516,2/29/12,Congressman Donna F. Edwards,Form 1-360 appeal,,,,,,,,,,,
324,938612,2/29/12,Congressman Eni Faleomavaega,Public benefit parole,,,,,,,,,,,
325,936525,2/9/12,Senator Dianne Feinstein,Writes to inform the Secretary that I&A in accordance with Committee rules will be under a detailed mission review .,,,,,,,,,,,
326,936993,2/13/12,Senator Dianne Feinstein,Requests an update on any progress USCIS has made to make E-Verify accessible to agricultural employers.,,,,,,,,,,,
327,938408,2/28/12,Senator Dianne Feinstein,Writes on behalf of    |who complains that his aircraft was seized by DHS.,,,,,,,,,,,
328,935926,2/6/12,Congressman Stephen Fincher,"Constituent requests, through law firm, a copy of his flood insurance file from FEMA due to alleged fraud.",,,,,,,,,,,
329,935797,2/3/12,Congressman Jeff Flake,Humanitarian Parole for 3 children,,,,,,,,,,,
330,935975,2/7/12,Congressman Bill Flores,Constituent wishes to change F2 to FI,,,,,,,,,,,
331,,,,,,,,,,,,,,,
332,,,,,,,,,,,,,,,
333,937070,2/14/12,Congressman J. Randy Forbes,Re an Hague adoption case (1-1800).,,,,,,,,,,,
334,938089,2/24/12,Congressman J. Randy Forbes,Re status of an 1-130 petition.,,,,,,,,,,,
335,937062,2/14/12,Congressman Virginia Foxx,Dual citizenship,,,,,,,,,,,
336,937978,2/22/12,Senator A1 Franken,"Writes in support of heightened courthouse security, and to learn more about how State Homeland Security Grants can be used.",,,,,,,,,,,
337,935683,2/3/12,Congressman Elton Gallegly,Status of Form 1-601,,,,,,,,,,,
338,936719,2/10/12,Congressman Elton Gallegly,Signed waiver by constituent and attorney,,,,,,,,,,,
339,937404,2/16/12,Congressman Elton Gallegly,Response to hearing request from Chairman Gallegly to Director Mayorkas for a copy of the draft Benefit Fraud and Compliance Assessment (BFCA) regarding the L-1A visa,,,,,,,,,,,
340,,,,,,,,,,,,,,,
341,936524,2/9/12,Congressman David Gibbons,Request regarding designating an appropriate point of contact. DBS's Mater Plan for headquarters consolidation at the St. Elizabeth's campus.,,,,,,,,,,,
342,936528,2/9/12,Congressman David Gibbons,Writes regarding an inquiry into ICE's detention bed cost model and cost management. Requests to designate an appropriate POC to arrange for obtaining the data pertinent to this inquiry.,,,,,,,,,,,
343,935587,2/2/12,Congressman Gabrielle Giffords,Re status of 1-601 waiver,,,,,,,,,,,
344,938035,2/23/12,Senator Kirsten E. Gillibrand,Writes to extend an invitation to the Secretary to meet with the Applied Science Foundation (ASF).,,,,,,,,,,,
345,938592,2/29/12,Congressman Charles A. Gonzalez,Urges to take concrete action to establish a Caribbean Border Initiative and to substantially increase the level of personnel and other resources devoted to fighting drug-related violence in Puerto Rico and the U.S. Virgin Islands.,,,,,,,,,,,
346,936344,2/3/12,Congressman Robert W. Goodlatte,Wants to know if Virginia could use the SAVE database to verify citizenship of registered voters.,,,,,,,,,,,
347,935882,2/6/12,Congressman Paul Gosar,"Requests assistance on behalf of his constituent, who believes she is entitled to part of her ex-husband's DHS pension.",,,,,,,,,,,
348,937191,2/14/12,Congressman Trey Gowdy,Re an 1-131 case.,,,,,,,,,,,
349,,,,,,,,,,,,,,,
350,,,,,,,,,,,,,,,
351,938617,2/29/12,Senator Lindsey O. Graham,Re status of I-130 case.,,,,,,,,,,,
352,935315,2/1/12,Senator Charles E. Grassley,Re 1-600 case.,,,,,,,,,,,
353,935631,2/2/12,Senator Charles E. Grassley,Couple wants to live in the United States,,,,,,,,,,,
354,937706,2/17/12,Senator Charles E. Grassley,Expresses concern over the continued distribution of H-1B visas at a time of record unemployment.,,,,,,,,,,,
355,938529,2/29/12,Congressman Michael Grimm,Fuat Resiti regarding the status of his 1-601/1212 forms.,,,,,,,,,,,
356,938573,2/29/12,Congressman Michael Grimm,Status of Forms 1-601 and 1-212,,,,,,,,,,,
357,936401,2/9/12,Congressman Luis V. Gutierrez,"Writes to express concern about the lack of prosecutorial discretion in certain sympathetic cases, specifically as concerns the case o",,,,,,,,,,,
358,938450,2/28/12,Congressman Ralph M. Hall,"Writes on behalf of a constituent,concerning the cancellation of the program in the National Applications Office that was designed to use satellite imagery to assist law enforcement at the local level.",,,,,,,,,,,
359,,,,,,,,,,,,,,,
360,,,,,,,,,,,,,,,
361,936106,2/7/12,Congressman Alcee L. Hastings,Writes to express concerns of budget cuts faced by the Miami-Fort Lauderdale Urban Area Security Initiative Working Group.,,,,,,,,,,,
362,935618,2/3/12,Congressman Doc Hastings,Re status of an 1-601 waiver for,,,,,,,,,,,
363,937143,2/14/12,Congressman Doc Hastings,Wife filed Form T-601 for her husband,,,,,,,,,,,
364,938540,2/29/12,Senator Orrin G. Hatch,Husband Tiles for his wife Form 1-601,,,,,,,,,,,
365,938044,2/23/12,Congressman Wally Herger,Status of case,,,,,,,,,,,
366,936969,2/13/12,Congressman Brian Higgins,Strongly urges support for an expansion at the Peace Bridge.,,,,,,,,,,,
367,937813,2/22/12,Congressman Ruben Hinojosa,Submits a proposal from the City of Donna that would alleviate some of the strain on the Pharr Bridge.,,,,,,,,,,,
368,935310,2/1/12,Congressman Kathleen C Hochul,Re    who has contacted the Representative's office in regard Ito an ongoing matter involving this agency.,,,,,,,,,,,
369,937132,2/14/12,Congressman Kathy Hochul,Constituent paid twice for 1 case,,,,,,,,,,,
370,,,,,,,,,,,,,,,
371,,,,,,,,,,,,,,,
372,935978,2/7/12,Congressman Rush Holt,Constituent filed Form 1-140,,,,,,,,,,,
373,937059,2/14/12,Congressman Dunean D. Hunter,Writes on behalf of constituent who requests assistance regarding the fraudulent use of his social security number.,,,,,,,,,,,
374,937431,2/16/12,Congressman Dunean D. Hunter,Writes on behalf of constituent who inquires as to why he was ineligible for an ICE position.,,,,,,,,,,,
375,938180,2/24/12,Congressman Kay Bailey Hutchison,"Request to reopen constitueni ’‘A61    [-600 Petition to Classify Orphan as an Immediate Relative, which USCIS denied.",,,,,,,,,,,
376,935968,2/6/12,Senator James M. Inhofe,Constituent^6!    |submitted a Humanitarian Parole application for a child in Pakistan in need of medical treatment.,,,,,,,,,,,
377,935887,2/3/12,Senator Johnny Isakson,Writes concerning a constituent's request for an accident report that happened on 12/14/11 in the parking garage of the Sam Nunn Federal Building.,,,,,,,,,,,
378,936743,2/10/12,Senator Johnny Isakson,Re an 1-601 waiver.,,,,,,,,,,,
379,937899,2/22/12,Senator Johnny Isakson,Re an explanation of the denial of parole for (b)(6),,,,,,,,,,,
380,,,,,,,,,,,,,,,
381,937266,2/15/12,Congressman Lynn Jenkins,Status of I-129F.,,,,,,,,,,,
382,938534,2/29/12,Congressman Lynn Jenkins,Re an I-129F petition.,,,,,,,,,,,
383,937391,2/16/12,Congressman Bill Johnson,Constituent filing for Form 1-129 for his fiancee,,,,,,,,,,,
384,937571,2/17/12,Congressman Bill Johnson,Wife needs husband help to assist with mother's care,,,,,,,,,,,
385,936726,2/10/12,Senator Ron Johnson,Re an I-290B application.,,,,,,,,,,,
386,937874,2/21/12,Congressman Walter B. Jones,Rep. Jones wrote on behalf of1lb^6’    re; an NFIP claim.,,,,,,,,,,,
387,938165,2/24/12,"Congressman Walter B, Jones",Writes on behalf of constituent who claims he was treated poorly by CBP officers at Miami International Airport and requests his name be removed from the federal database.,,,,,,,,,,,
388,937370,2/15/12,Congressman Mike Kelly,"Writes on behalf of constituent,tb)(0>    who has the same exact name as someone else on the terrorist watch list.",,,,,,,,,,,
389,936061,2/7/12,Congressman Peter T. King,"Writes on behalf of constituent, |(b>(6)    who complains he is on the Department of Homeland Security's watch list.",,,,,,,,,,,
390,,,,,,,,,,,,,,,
391,936746,2/10/12,Congressman Jack Kingston,Wife helps husband with immigration he enter with inspection,,,,,,,,,,,
392,935473,2/2/12,Senator Mary L. Landrieu,AAO case,,,,,,,,,,,
393,937090,2/14/12,Senator Mary L. Landrieu,Refund of Premium Processing Service fee.,,,,,,,,,,,
394,938424,2/28/12,Senator Call Levin,Writes on behalf of the Sheriff of Calhoun County who is concerned with some of the provisions of a new agreement with ICE.,,,,,,,,,,,
395,938232,2/24/12,Congressman Jerry Lewis,Status of case Form 1-730,,,,,,,,,,,
396,935979,2/3/12,Congressman John Lewis,"Constituent(b,l6)    writes with concerns about a negative appraisal he received",,,,,,,,,,,
397,938641,2/29/12,Congressman Joseph I. Lieberman,Writes in support of sustaining National Preparedness Leadership Initiative (NPLI),,,,,,,,,,,
398,938623,2/29/12,Congressman Zoe Lofgren,Writes to recognize the significant steps the Department has taken to transform the detention system and urges to continue to pursue necessary reforms.,,,,,,,,,,,
399,936399,2/9/12,"Congressman Richard G, Lugar",Re status on on 1-601 case of,,,,,,,,,,,
400,,,,,,,,,,,,,,,
401,936560,2/9/12,Congressman Richard G. Lugar,Wife filed Form 1-601 waiver for her husband,,,,,,,,,,,
402,936569,2/9/12,Congressman Richard G. Lugar,Grandmother and husband hope for humanitarian parole for daughter and granddaughter,,,,,,,,,,,
403,935282,2/1/12,Congressman Carolyn B. Maloney,Re an I290B on behalf of{bMS1,,,,,,,,,,,
404,936661,2/10/12,Congressman Carolyn B. Maloney,Petitioner filed for Beneficiary L-l A nonimmigrant,,,,,,,,,,,
405,936150,2/8/12,Congressman Kenny Marchant,Expresses concern after reading an Associated Press article that stated CBP paid more than $1.4 billion in administrative uncontrollable overtime since 2006 and questions if there solutions to reducing or eliminating the overtime.,,,,,,,,,,,
