Sort,X2,X3,X4,X5,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
874,1149489,9/5/2017,Congressman Joaquin Castro,"Writes regarding reports of DHS officials
denying entry of an individual to bury her
son who is a DACA recipient that
volunteered to rescue Hurricane Harvey
victims",,,,,,,,,,
875,1150285,9/19/2017,Congressman Mike Coffinan,Writes regarding DACA.,,,,,,,,,,
876,1150792,9/26/2017,Senator Susan M. Collins,"Writes regarding the humanitarian crisis
in Puerto Rico and the U.S. Virgin
Islands, and its impact on senior citizens
as highlighted by the events in Florida.",,,,,,,,,,
877,"September Privacy Office Congressional Report
Opened between 9/1/17 - 9/30/17",,,,,,,,,,,,,
878,1150982,9/28/2017,Congressman Joseph Crowley,"House Democratic Caucus requests a
briefing regarding the Federal
Government's response to Hurricanes
Maria and Irma.",,,,,,,,,,
879,1149442,9/1/2017,Congressman Daniel M. Donovan,"Requests preservation of the DACA
program.",,,,,,,,,,
880,1150714,9/25/2017,Congressman Jeffrey Duncan,"Writes with concern of public remarks
made by a Clemson University Professor",,,,,,,,,,
881,1150053,9/14/2017,Senator Dianne Feinstein,"Writes regarding the possibly reduction in
the number of refugees entering the U.S.
by POTUS.",,,,,,,,,,
882,1149873,9/12/2017,Congressman Brian Fitzpatrick,"Write regarding Anbang Insurance
Group's acquisition of Strategic Hotels
and Resorts.",,,,,,,,,,
883,1150708,9/25/2017,Congressman Vicente Gonzalez,"Writes regarding nine DACA recipients
that were detained by CBP in Texas",,,,,,,,,,
884,1150486,9/21/2017,Congressman Trey Gowdy,"Write regarding EO 13771 and federal
regulatory costs",,,,,,,,,,
885,1150070,9/14/2017,Senator Charles E. Grassley,"Writes regarding a criminal foreign
national arrested in Portland, Oregon.",,,,,,,,,,
886,,"September Privacy Office Congressional Report
Opened between 9/1/17 - 9/30/17",,,,,,,,,,,,
887,1150659,9/25/2017,Congressman Michelle Lujan Grisham,Write regarding DACA deadline,,,,,,,,,,
888,1150319,9/19/2017,Congressman Ateee L. Hastings,"Writes regarding additional extension of
TPS for Haitian nationals for an
additional 18 months under See. 244 of
the Immigration and Nationality Act.",,,,,,,,,,
889,1150187,9/15/2017,Congressman Heidi Heitkamp,"Writes regarding the Northern Border
Strategy",,,,,,,,,,
890,1150361,9/20/2017,Congressman Sheila Jackson Lee,"Writes to request that the deadline for
Major Disaster Declarations claims for
the State of Texas be extended due to the
impact of Hurricane Harvey",,,,,,,,,,
891,1150846,9/27/2017,Congressman Ron Johnson,"Writes regarding DHS capabilities in the
case of an EMP attack upon the U.S.",,,,,,,,,,
892,1150848,9/27/2017,Congressman Ron Johnson,"Writes regarding the use of disaster
recover funds",,,,,,,,,,
893,1150629,9/18/2017,Congressman Sam Johnson,"Rep. Johnson forwards correspondence
from W©	regarding the G845
process.",,,,,,,,,,
894,1150000,9/13/2017,Senator Amy Klobuchar,"Writes regarding U.S. Government use of
Moscow-based cyber security firm
Kaspersky Lab.",,,,,,,,,,
895,,"September Privacv Office Congressional Report
Opened between 9/1/17 - 9/30/17",,,,,,,,,,,,
896,1150845,9/27/2017,Congressman Leonard Lance,"Writes urging the Department reconsider
its decision not to waive the Jones Act for
Puerto Rico.",,,,,,,,,,
897,1149497,9/5/2017,Congressman Patrick Leahy,"Write regarding an incident of domestic
terrorism and racist violence in
Charlottesville, Virginia",,,,,,,,,,
898,1151047,9/29/2017,Congressman Ted Lieu,"Writes with concern regarding the DHS
newly-proposed rule published in the
Federal Register which has privacy and
constitutional implications",,,,,,,,,,
899,1150790,9/26/2017,Congressman Alan Lowenthal,"Writes regarding a constituent requiring
stem-cell transplant from her sister, and
requires USCIS assistance in approving
the petition for her to enter the country.",,,,,,,,,,
900,1150981,9/28/2017,Congressman Stephen F. Lynch,"Writes urging POTUS appoint a Special
Coordinator for Caribbean Storm Relief.",,,,,,,,,,
901,1149852,9/12/2017,Congressman John McCain,"Sen. McCain writes on behalf TV©
)(6)	| who has encountered a problem
with his background cheek process.",,,,,,,,,,
902,1150825,9/27/2017,Congressman John McCain,"Writes regarding disaster relief and
reconstruction efforts",,,,,,,,,,
903,,"September Privacy Office Congressional Report
Opened between 9/1/17 - 9/30/17",,,,,,,,,,,,
904,1149649,9/7/2017,Congressman Michael McCaul,"Writes regarding vetting of non- U.S.
citizens in the military since the inception
of the Military Accessions Vital to
National Interest (MAVNI) pilot
program.",,,,,,,,,,
905,1149861,9/12/2017,Congressman Betty McCollum,"Rep. McCollum forwards concerns from
4)4)	regarding the
inability of his wife and step son to travel
from Djibouti to Minnesota.",,,,,,,,,,
906,1150056,9/12/2017,Congressman James P. McGovern,"Writes regarding the renewal of TPS for
Salvadorans and Hondurans.",,,,,,,,,,
907,1149590,9/6/2017,Congressman Patty Murray,"Write with concern of the decision to
repeal the DACA program",,,,,,,,,,
908,1150725,9/25/2017,Senator Bill Nelson,"Write to request an extension for the
DACA deadline",,,,,,,,,,
909,1150180,9/15/2017,Congressman Jamie Raskin,"Writes regarding the extension of TPS for
Salvadorans in the State of Maryland.",,,,,,,,,,
910,"September Privacy Office Congressional Report
Opened between 9/1/17 - 9/30/17",,,,,,,,,,,,,
911,1149748,9/8/2017,Congressman F. James Sensenbrenner,"Rep. Sensenbrenner writes on behalf of
b>4)	who continues to
experience delays when traveling
although he uses TRIP.",,,,,,,,,,
912,1150360,9/20/2017,Congressman Darren Soto,"Writes regarding the renewal applications
for recipients of DACA.",,,,,,,,,,
913,1150621,9/22/2017,Congressman Darren Soto,"Writes urging the Department to continue
its support of for victims of Hurricane
Maria.",,,,,,,,,,
914,1151002,9/28/2017,Congressman Scott Taylor,"Writes requesting that the DACA renewal
deadline be extended to January 15, 2018.",,,,,,,,,,
915,1150931,9/28/2017,Congressman Bennie G. Thompson,"Writes regarding the Department's refusal
to provide briefings to CHS on Homeland
Security Democratic Members.",,,,,,,,,,
916,1150998,9/28/2017,Congressman Bennie G. Thompson,"Writes regarding the travel moratorium
placed on Members of Congress to Puerto
Rico and the U.S. Virgin Islands.",,,,,,,,,,
917,1150369,9/19/2017,Senator Patrick Toomey,"Writes regarding Pl visa denial for a
Pittsburgh Pirates player.",,,,,,,,,,
918,"September Privacy Office Congressional Report
Opened between 9/1/17 - 9/30/17",,,,,,,,,,,,,
919,1150860,9/27/2017,Congressman Nydia Velazquez,"Write to request two regulatory changes
to expedite the delivery of essential
supplies to Puerto Rico",,,,,,,,,,
920,1150570,9/22/2017,Senator Elizabeth Warren,"Writes regarding Equifax's failure to
address systems vulnerabilities made
public by US-CERT in light of its recent
security breach by hackers.",,,,,,,,,,
921,1149848,9/12/2017,"Congressman Daniel Webster
(I","Rep. Webster writes on behalf of|(bxs|
0(6)	regarding U.S. Coast
Guard Sector St. Petersburg.",,,,,,,,,,
922,1150546,9/21/2017,Congressman Daniel Webster,"ConstituentM6)	is
expressing his displeasure with
inconsistencies in the USCG rules and
regulation",,,,,,,,,,
923,1150713,9/25/2017,Senator Ron Wyden,"Writes regarding private golf clubs and
resorts owned by The Trump
Organization",,,,,,,,,,
924,,,,,,,,,,,,,,
