Sort,X2,X3,X4,X5,X6,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
244,852489,1/6/2010,Congressman Paul Kirk,"(fclX6)    regarding the status of her niece, (b)(6)    [-131 petition.",,,,,,,,,,,
245,853098,1/12/2010,Congressman Paul Kirk,Expresses support for Trophos Energy's microbial fuel cell technology and requests funding be provided to them for further development.,,,,,,,,,,,
246,853483,1/14/2010,Congressman Paul Kirk,Beth Israel Medical Center is requesting status and reason for 1-140 denial for (b)(6),,,,,,,,,,,
247,853421,1/14/2010,Congressman Ron Klein," (b>(6>    filed N-600 for her adopted children, (b)(6)    q",,,,,,,,,,,
248,,,,,,,,,,,,,,,
249,853975,1/21/2010,Senator Amy Klobuchar,regarding pending hunanitarian parole request for her 3 daughters.,,,,,,,,,,,
250,854850,1/29/2010,Senator Amy Klobuchar,Requests humanitarian parole for all famlies applying for entry to the U.S. on behalf of their prospective children,,,,,,,,,,,
251,854846,1/29/2010,Congressman Dennis J. Kucinich,Requests humanitarian parole for nine Haitian student filmmakers whose presence in the U.S. is central to the 25th anniversary production of We Are the World.,,,,,,,,,,,
252,854124,1/22/2010,Senator Mary L. Landrieu,"Request that DHS, DOS, USAID, and DOD put in place a plan to ensure that all orphans affected by humanitarian parole are safely evacuated within 10 days.",,,,,,,,,,,
253,854861,1/29/2010,Senator Mary L. Landrieu,"Requests imformation be sent to Dr. Michael V. Martin, Chancellor of Louisiana State University, regarding funding for their National Center for Biomedical Research and Training. Folder 106425 -inquiry is with the National Preparedness Directorate of FEMA to handle.",,,,,,,,,,,
254,854868,1/29/2010,Senator Mary L. Landrieu,Requests grant application assistance on behalf of the North Louisiana Regional Emergency Operations Center. Folder 106430 if with the Grant Preparedness Directorate of FEMA for handling.,,,,,,,,,,,
255,,,,,,,,,,,,,,,
256,,,,,,,,,,,,,,,
257,854128,1/22/2010,Senator Frank R. Lautenberg,"Urges the Secretary to expand humanitarian parole to include orphans without family in Haiti, allowing them to live temporarily with close family members in the U.S.",,,,,,,,,,,
258,852227,1/5/2010,Senator Patrick J. Leahy,"Hearing transcript from testimony on the Judiciary hearing, ""Oversight of the Department of Homeland Security on December 9, 2009.",,,,,,,,,,,
259,853480,1/14/2010,Congressman George LeMieux,BirchLEAF Miami (EB-5 Pilot Program).,,,,,,,,,,,
260,852819,1/9/2010,Senator Carl Levin,is requesting expedite and status of husband <b><6> 1-601.,,,,,,,,,,,
261,852741,1/8/2010,Congressman Jerry Lewis,Status of 1-601 for ^bX6),,,,,,,,,,,
262,854903,1/29/2010,Congressman John Linder,"Writes on behalf of constituent,tb,ib)    regarding help with her relocation.",,,,,,,,,,,
263,854017,1/22/2010,Congressman Zoe Lofgren,Status of an 1-601,,,,,,,,,,,
264,852541,1/7/2010,Congressman Nita M. Lowey,fb)(6)    1 regarding the humanitarian Darole armlication of his wife(bK6),,,,,,,,,,,
265,,,,,,,,,,,,,,,
266,,,,,,,,,,,,,,,
267,853475,1/14/2010,Congressman. Richard G. Lugar,Re a 1-601 waiver application.,,,,,,,,,,,
268,853594,1/15/2010,Congressman Richard G. Lugar,status on I-130/I-485,,,,,,,,,,,
269,853605,1/15/2010,Congressman Richard G. Lugar,Status of 1-601 on(b)t6>,,,,,,,,,,,
270,853726,1/19/2010,Congressman Richard G. Lugar,<b><6>    requests status of her husband's <b-K6> (bj(6>     L601 ease,,,,,,,,,,,
271,853755,1/19/2010,Congressman Richard G. Lugar,regarding a 1-601,,,,,,,,,,,
272,852319,1/5/2010,Congressman Ben Lujan,Rep. Lujan urges DHS/TSA to invest in additional research and consider fast-tracking the implementation of the MagViz program,,,,,,,,,,,
273,,,,,,,,,,,,,,,
274,852991,1/12/2010,Congressman Daniel E. Lungren,<b)(6>    is requesting status of daughter <b)(6' (b)(6)    f-130.,,,,,,,,,,,
275,854310,1/25/2010,Congressman Daniel E. Lungren,(b)(6>    needs definition of natural bom U.S. citizen and U.S. citizen,,,,,,,,,,,
276,852666,1/8/2010,Congressman Dan Maffei,"filed 1-730 for his mother,(bK6> (b)(6)",,,,,,,,,,,
277,852576,1/7/2010,Congressman Carolyn B. Maloney,regarding an N-565.,,,,,,,,,,,
278,852771,1/8/2010,Congressman Doris O. Matsui,(b)(6)    status of 1-601,,,,,,,,,,,
279,852889,1/11/2010,Congressman Doris O. Matsui,(b^6)    would like to know how he can be placed on the USCIS list of designated civil surgeons.,,,,,,,,,,,
280,852952,1/11/2010,Congressman Doris O. Matsui,<b!<6>    is requesting status of wife(bJ(6J    1-601.,,,,,,,,,,,
281,853468,1/14/2010,Congressman Doris O. Matsui,Writes on behalf of constituent(b)(6)     who accuses his ex-wife of marriage fraud and opposes her citizenship application.,,,,,,,,,,,
282,,,,,,,,,,,,,,,
283,,,,,,,,,,,,,,,
284,852840,1/9/2010,Senator John McCain,Status of 1-485 for(b)(6),,,,,,,,,,,
285,853463,1/14/2010,Senator John McCain,Senator McCain's requests update stat of (bX6) immigration case.,,,,,,,,,,,
286,853865,1/20/2010,Senator John McCain,(bX6}    who has encountered a problem with his 1-130.,,,,,,,,,,,
287,853965,1/21/2010,Senator John McCain,"Re status of an 1-601 for ""<bK6)",,,,,,,,,,,
288,852658,1/8/2010,Congressman Michael McCaul,lbX6>    -equests his immigration status,,,,,,,,,,,
289,852711,1/8/2010,Congressman Michael McCaul,Status of 1-485.,,,,,,,,,,,
290,852760,1/8/2010,Congressman Michael McCaul,(b)(6)    is requesting the status of I-290b following 1-140 denial,,,,,,,,,,,
291,852801,1/9/2010,Congressman Michael McCaul,"(b,(ti)    is requesting reason for his 1-485 and 1-140 denail. He was working in US under EB-2.",,,,,,,,,,,
292,,,,,,,,,,,,,,,
293,852820,1/9/2010,Congressman Michael McCaul,(b)(6)    is requesting status of husband (b)(6) (b)(6)    1-601.,,,,,,,,,,,
294,852861,1/11/2010,Congressman Michael McCaul,Status of 1-485.,,,,,,,,,,,
295,852883,1/11/2010,Congressman Michael McCaul,Status of 1-601.,,,,,,,,,,,
296,853074,1/12/2010,Congressman Michael McCaul,regarding several I-864-A applications.,,,,,,,,,,,
297,853250,1/13/2010,Congressman Michael McCaul,Re 1-130 case.,,,,,,,,,,,
298,853251,1/13/2010,Congressman Michael McCaul,<bt<6>    requests expediote on his wife's permanent resident card 1-485,,,,,,,,,,,
299,853998,1/22/2010,Congressman Michael McCaul,Re an 1-130 status,,,,,,,,,,,
300,,,,,,,,,,,,,,,
301,854340,1/26/2010,Congressman Michael McCaul,filed 1-601 waiver for his wife (b)(6),,,,,,,,,,,
302,854489,1/27/2010,Congressman Michael McCaul,Re the status of an I-600A,,,,,,,,,,,
303,854583,1/28/2010,Congressman Michael McCaul,Immigration Visa,,,,,,,,,,,
304,852813,1/9/2010,Congressman Tom McClintock,lbX6)    is requesting status of husband ^bX0l (b)(6)    J_6oi.,,,,,,,,,,,
305,854716,1/28/2010,Congressman Tom McClintock,Writes on behalf of constituent^6)    regarding his TRIP.,,,,,,,,,,,
306,852230,1/5/2010,Senator Mitch McConnell,"Writes on behalf of Mayor Bob Hunt who has concerns about Flood Insurance Rate Maps for Cave City, Kentucky.",,,,,,,,,,,
307,852705,1/8/2010,Senator Mitch McConnell,Status of refugee case. 1-730,,,,,,,,,,,
308,853886,1/20/2010,Senator Mitch McConnell,(b!(6>    filed 1-600 for adoption of(b!l6t (b)(6),,,,,,,,,,,
309,,,,,,,,,,,,,,,
310,,,,,,,,,,,,,,,
311,854517,1/27/2010,Congressman. Thaddeus G. McCotter,The customer is requesting that his brother Form 1-485 case be reopened,,,,,,,,,,,
312,852717,1/8/2010,"Congressman James P, McGovern","Recommends Cuba be removed front the State Sponsors of Terrorism list and. encourages DHS and the State Department of remove from watch lists individuals, organizations, and nations that have changed over time.",,,,,,,,,,,
313,854901,1/29/2010,Congressman Mike McIntyre,Writes on behalf of constituent (b)(6l    regarding the complaint he filed with ICE and his rquest for information.,,,,,,,,,,,
314,854279,1/25/2010,Senator Robert Menendez,Requests DHS assistance with uniting two Haitian children and their adoptive parents,,,,,,,,,,,
315,854293,1/25/2010,Senator Robert Menendez,Requests expedited humanitarian parole for three children who are to be adopted by U.S. parents,,,,,,,,,,,
316,854394,1/26/2010,Senator Robert Menendez,Request that DHS and DOS continue to expedite the search and rescue of orphans in Haiti and that they work with international and non-governmental organizations to establish an adoptions center in Haiti.,,,,,,,,,,,
317,854424,1/26/2010,Senator Robert Menendez,"Urges DHS to continue to move forward with the widows, widowers and oqzihans protection legislation that was included in the Department's Appropriations bill last year.",,,,,,,,,,,
318,854294,1/25/2010,Senator Jeff Merkley,Status of an 1-751 for(bK6>,,,,,,,,,,,
319,,,,,,,,,,,,,,,
320,,,,,,,,,,,,,,,
321,854487,1/27/2010,Senator Jeff Merkley,"<b>(0>    ^^Jfiled 1-601 for her husband, (bX6) (b)(6)",,,,,,,,,,,
322,852240,1/5/2010,Congressman John L. Mica,"Writes on behalf of constituent,who reports a case of marriage fraud.",,,,,,,,,,,
323,852792,1/8/2010,Congressman John L. Mica,(bX6)    requests assistance with correcting immigration documents which will enable him to obtain passport,,,,,,,,,,,
324,852697,1/8/2010,Senator Barbara A. Mikulski,Requesting status of 1-601 appeal.,,,,,,,,,,,
325,853236,1/13/2010,Senator Barbara A. Mikulski,"(b)(6)    requests visa for her husband,(bt<b) (b)(6)     ",,,,,,,,,,,
326,854535,1/27/2010,Senator Barbara A. Mikulski,Re the status of an 1-601.,,,,,,,,,,,
327,,,,,,,,,,,,,,,
328,854371,1/26/2010,Congressman George Miller,Rep. Miller writes on behalf of Xtra Airways to follow up on previous correspondence regarding a request for landing rights at Wendover Airport for Canadian flights.,,,,,,,,,,,
329,852808,1/9/2010,Congressman Jeff Miller,(bX6)    is requesting humanitarian parole.,,,,,,,,,,,
330,852790,1/8/2010,Congressman Walt Minnick,<b><6>    requests status of case involving their son <b>t°>,,,,,,,,,,,
331,854669,1/28/2010,Congressman Walt Minnick,TRIG/background check,,,,,,,,,,,
332,852832,1/9/2010,Congressman Dennis Moore,(bKS)    comments on intern jobs.,,,,,,,,,,,
333,854792,1/29/2010,Congressman Dennis Moore,intern jobs,,,,,,,,,,,
334,853423,1/14/2010,Congressman Scott Murphy,"(b!(6i    filed humanitarian parole for his mother, Ms. (b,(b)    o obtain a visitor visa",,,,,,,,,,,
335,853453,1/14/2010,Congressman Jerold Nadler,<b-f6)    filed 1-730 forms for his family,,,,,,,,,,,
336,,,,,,,,,,,,,,,
337,,,,,,,,,,,,,,,
338,851983,1/4/2010,Senator Bill Nelson,"re the status of an. I-130 for,(b}(6}    also known. as. (b)(0>    1",,,,,,,,,,,
339,852166,1/5/2010,Senator Bill Nelson,Re:.'(b><6)    '1-129. case.,,,,,,,,,,,
340,852685,1/8/2010,Senator Bill Nelson,<b)(6!    regarding the status of an 1-601 on behalf of children.,,,,,,,,,,,
341,852781,1/8/2010,Senator Bill Nelson,(bX6>    Requests status 1-601 waiver,,,,,,,,,,,
342,852811,1/9/2010,Senator Bill Nelson,(b>(6>    is requesting assistance as to how she can adopt a child from Afghanistan.,,,,,,,,,,,
343,854304,1/25/2010,Senator Bill Nelson,(b)(6)    file 1-730 foi(b)(6) (b)(6),,,,,,,,,,,
344,852795,1/8/2010,Congressman Randy Neugebauer,(b)(6i    filed 1601 for his family,,,,,,,,,,,
345,,,,,,,,,,,,,,,
346,,,,,,,,,,,,,,,
347,854303,1/25/2010,Congressman Devin Nunes,"Representative Devin Nunes writes to show his support for The City of Visalia fire grant application; the inquiry, folder 106262 is. with the Grant Preparedness Directorate of FEMA for handling.",,,,,,,,,,,
348,854559,1/27/2010,Congressman Glenn Nye,status on an 1-601 waiver.,,,,,,,,,,,
349,854570,1/27/2010,Congressman David R. Obey,"Travel authorization for Jim Holm of the Committee on Appropriations to travel on January 28, 2010 to Newark, New Jersey.",,,,,,,,,,,
350,854572,1/27/2010,Congressman David R. Obey,"Travel authorization for the Honorable David Price, Stephanie Gupta, Will Painter, Karyn Kendall of the Committee on Appropriations to travel January 24 - 28,2010 to New Orleans, Louisiana.",,,,,,,,,,,
351,854573,1/27/2010,Congressman David R. Obey,"Travel authorization for Will Painter of the Committee on Appropriations to travel January 6-8, 2010 to Hampton and Portsmouth, Virginia and Elizabeth City, North Carolina.",,,,,,,,,,,
352,853854,1/20/2010,Congressman Solomon P. Ortiz,Re the status of an 1-485,,,,,,,,,,,
353,854693,1/28/2010,Congressman Bill L. Owens,Congressman Owens is writing to give his support for the EB-5 Regional Centers.,,,,,,,,,,,
354,,,,,,,,,,,,,,,
355,,,,,,,,,,,,,,,
356,853885,1/20/2010,Congressman Ed Pastor,<bX0)    requests assistance with documents necessary to complete a name change,,,,,,,,,,,
357,854132,1/22/2010,Congressman Ed Pastor,Requests Jan Lesher to call his constituent and Secretary Napolitano's friendJ(bX0)    regarding his adopted grandson in Haiti.,,,,,,,,,,,
358,854506,1/27/2010,Congressman Ed Pastor,<bX6)    has concerns with getting his mother and family out of Haiti.,,,,,,,,,,,
359,853275,1/13/2010,Congressman Ron Paul,Re a pending decision by the State Department of an 1-601 case.,,,,,,,,,,,
360,852635,1/7/2010,Congressman Erik Paulsen,(bK6)    regarding wife's J- 601 case.,,,,,,,,,,,
361,852300,1/4/2010,Congressman Donald M. Payne,"Follow up to correspondence from (b,(6)    of Rep. Donald Payne’s office regarding the Linden Fire Dept.",,,,,,,,,,,
362,853537,1/15/2010,Congressman Donald M. Payne,Status of an I-290B,,,,,,,,,,,
363,,,,,,,,,,,,,,,
364,854877,1/29/2010,Congressman Tom Perriello,Customer is requesting that the denied petition she filed on bealf of her husband be reviewd because of the mistreatment she claims she received during her interview.,,,,,,,,,,,
365,853420,1/14/2010,Congressman Pedro Pierluisi,Re the status of a I-290B.,,,,,,,,,,,
366,851961,1/4/2010,Congressman Joseph R. Pitts, (b)(6)     js requesting the status of an 1-601 for his client(b}(6) (b)(6)     ,,,,,,,,,,,
367,853485,1/14/2010,Congressman Joseph R. Pitts,(b)(6)    s requesting status of 1-601 on behalf of (b)(6),,,,,,,,,,,
368,854488,1/27/2010,Congressman Todd Russell Platts,<b)i't't    ient AR-11 to correct his home address,,,,,,,,,,,
369,854690,1/28/2010,Congressman Ted Poe,"Writes on behalf of his constituent, (b)(0)    regarding Mr. (b)(6)    Jaim that the Hamshire Voluntary Fire Department did not receive the funds they were granted through Port Security Grant program. This inquiry, 106387, is with the Grant Preparedness Directorate of FEMA for handling.",,,,,,,,,,,
370,,,,,,,,,,,,,,,
371,852045,1/4/2010,Congressman Earl Pomeroy, <b><6>    s requesting status of wife(bK6) (b)(6)    (-290B appeal of denied 1-485.,,,,,,,,,,,
372,852818,1/9/2010,Congressman David E. Price,Ib><6>    is. requesting status of marriage fraud case against (b)(6)     ,,,,,,,,,,,
373,854531,1/27/2010,Congressman David E. Price,Urges DHS to do everything possible to keep firefighters on the job while the Department finalizes its FY2010 guidance for SAFER grants. This inquiry Folder 106350 is with the Grant Preparedness Directorate of FEMA for handling.,,,,,,,,,,,
374,854560,1/27/2010,Congressman David E. Price,"Customer provided USCIS with documentation of ""Extreme Hardship”.",,,,,,,,,,,
375,853702,1/19/2010,Congressman Mike Quigley,"Writes on behalf of constituent]^0!    a USCIS employee, who requests assistnace with military leave.",,,,,,,,,,,
376,851947,1/4/2010,Senator Jack Reed,"Re: [<b',0l    who is requesting assistance in tracking an I-130. for",,,,,,,,,,,
377,852350,1/5/2010,Senator Jack Reed, (b!(0!    files 1-601 for her husband. (b)(6),,,,,,,,,,,
378,,,,,,,,,,,,,,,
379,,,,,,,,,,,,,,,
380,852837,1/9/2010,Senator Jack Reed,(b)(6)    regarding 1-485,,,,,,,,,,,
381,853482,1/14/2010,Senator Jack Reed,Status of an 1-4 85.,,,,,,,,,,,
382,852224,1/5/2010,Senator Harry Reid,Writes on behalf of constituent J(b)(6)    Jvho voices concerns regarding H2A sheepherder regulations.,,,,,,,,,,,
383,854763,1/28/2010,Congressman Silvestre Reyes,",bt<6-1    filing 1-181 Creation of Record and Form 1-551 Permanent Residence Card under the Jay Treaty",,,,,,,,,,,
384,854822,1/29/2010,Congressman Silvestre Reyes,The customer is requesting that his J1 or H IB visa be extended.,,,,,,,,,,,
385,852776,1/8/2010,Senator JimRisch,(bX6)    requests status of her husband's 1-601,,,,,,,,,,,
386,854708,1/28/2010,Senator John D. Rockefeller,Writes on behalf on his constituent.    to request assistance with an EEOC complaint against the USCG.,,,,,,,,,,,
387,852782,1/8/2010,Congressman Ciro D. Rodriguez,(b)(6) requesting assistance with an I-130.,,,,,,,,,,,
388,,,,,,,,,,,,,,,
389,852803,1/9/2010,Congressman Ciro D. Rodriguez,"(tiX6'>    is requesting status of 1-601 foi(b),6> (b)(6)",,,,,,,,,,,
390,853003,1/12/2010,Congressman Ciro D. Rodriguez,<bK6>    is requesting copies of her naturalization certificate. She is also requesting a fee waiver. N-565.,,,,,,,,,,,
391,854286,1/25/2010,Congressman Ciro D. Rodriguez,Writes on behalf of constituent '‘bK6t    Regarding his company’s port exemption to authorize the import of commercial exotic hide.,,,,,,,,,,,
392,854568,1/27/2010,Congressman Michael D. Rogers,Rep. Rogers writes regarding the Deputy Secretary's 1/27/2010 testimony regarding the averted terrorist attack on Northwest Airline Flight 253; requests a classified briefing regarding the increased use of canines; and would like to work collaboratively on legislation to establish a pilot program for passenger screening using detection canines.,,,,,,,,,,,
393,854732,1/28/2010,Congressman Michael D. Rogers,Customer is requesting a status update on a case for his wife.,,,,,,,,,,,
394,854892,1/29/2010,Congressman Michael D. Rogers,"Rep. Rogers writes regarding concerns about DHS's transportation security capabilities stemming from the December 25,2009 incident.",,,,,,,,,,,
395,,,,,,,,,,,,,,,
396,853465,1/14/2010,Congressman Tom Rooney,Writes on behalf of constituent (b)(6)     who requests assistance after his 1-539 and subsequent appeal were denied.,,,,,,,,,,,
397,854654,1/28/2010,Congressman Peter Roskam,Urges DHS to extend humanitarian parole to orphans under Haitian government control so they can be placed with American foster families,,,,,,,,,,,
398,852816,1/9/2010,Congressman Edward Royce,(b)(6)    js requesting status of I-290B appeal of 1-140 and 1-485 denial.,,,,,,,,,,,
399,853806,1/20/2010,Congressman John T. Salazar,Writes on behalf of constituent(b){6) (bX6)      who requests assistance regarding the adoption of two Haitian children.,,,,,,,,,,,
400,854844,1/29/2010,Congressman John T. Salazar,"Writes on behalf his constituent, <b)(U regarding her husband's visa waiver, which was filed six months ago.",,,,,,,,,,,
401,853232,1/13/2010,Congressman Linda T. Sanchez,Re status of an 1-601.,,,,,,,,,,,
402,853244,1/13/2010,Congressman Linda T. Sanchez,Status of an 1-601.,,,,,,,,,,,
403,852672,1/8/2010,Congressman John P. Sarbanes,Status of Hl-B.,,,,,,,,,,,
404,,,,,,,,,,,,,,,
405,,,,,,,,,,,,,,,
406,853941,1/21/2010,Congressman John P. Sarbanes,"<b>(6>    considering Haiti adoption of <b,i6>",,,,,,,,,,,
407,854127,1/22/2010,Congressman John P. Sarbanes,Writes on behalf of constituent regarding homegrown terrorists in the United States.,,,,,,,,,,,
