agency,bioname,DATE,SUBJECT,TYPE,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES,n
DOL_MSHA,"MURRAY, Patty",2007-10-11,Status of Mine Inspections & Conflicting Testimony Before Cong. Committees,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"SPECTER, Arlen",2007-10-11,MSHA and Federal Jurisdiction in the state re: Privately Owned Property,2,5,NA,NA,NA,privately owned property probably a 2,2
DOL_MSHA,"SPECTER, Arlen",2007-10-11,MSHA and Federal Jurisdiction in the state re: Privately Owned Property,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"RAHALL, Nick Joe, II",2007-10-16,Would like to be reinstated as a Federal Mine Inspector,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"RAHALL, Nick Joe, II",2007-10-16,Would like to be reinstated as a Federal Mine Inspector,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"CASEY, Robert (Bob), Jr.",2007-10-19,Wrongfully Terminated by Supervisor,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"CASEY, Robert (Bob), Jr.",2007-10-19,Wrongfully Terminated by Supervisor,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"KENNEDY, Edward Moore (Ted)",2007-10-26,Additional Questions from the HELP Cmte on 10/2/2007 About Mine Safety Disasters,5,NA,NA,NA,2007-10-02,NA,2
DOL_MSHA,"KENNEDY, Edward Moore (Ted)",2007-10-26,Additional Questions from the HELP Cmte on 10/2/2007 About Mine Safety Disasters,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"WALSH, James T.",2007-11-07,MSHA Shutdown Order Complaint,2,NA,NA,NA,NA,NA,2
DOL_MSHA,"WALSH, James T.",2007-11-07,MSHA Shutdown Order Complaint,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"REHBERG, Denny",2007-11-21,"OCIA-lverson, Kristine",2,NA,enforcement,NA,NA,could be company complaint,2
DOL_MSHA,"REHBERG, Denny",2007-11-21,"OCIA-lverson, Kristine",2,NA,enforcement,NA,NA,NA,2
DOD_DeCA,"MURTHA, John Patrick, Jr.",2007-11-27,WANTS HIS PRODUCT ENER-GEL INSOLES SOLD IN CMSYS,2,NA,contract,NA,NA,NA,2
DOD_DeCA,"MURTHA, John Patrick, Jr.",2007-11-27,WANTS HIS PRODUCT ENER-GEL INSOLES SOLD IN CMSYS,NA,NA,NA,NA,NA,NA,2
DOL_SOL,"CORNYN, John",2007-11-28,Support Community-Based Job Training Grant for Education,3,0,NA,NA,NA,NA,2
DOL_SOL,"CORNYN, John",2007-11-28,Support Community-Based Job Training Grant for Education,3,NA,NA,NA,NA,NA,2
DOL_MSHA,"WEBB, James H. (Jim)",2008-01-04,Would Like the National Security Investigation On Her Current Activities Halted,2,1,investigation,National Security Investigation,NA,unknown if individual or company,2
DOL_MSHA,"WEBB, James H. (Jim)",2008-01-04,Would Like the National Security Investigation On Her Current Activities Halted,NA,NA,NA,NA,NA,NA,2
DOE_FERC,"ALEXANDER, Rodney",2008-01-10,Congressman Rodney Alexander forwards a constituent service form concening Gulf South project under CP07-398.,1,NA,NA,NA,NA,bad files NA,2
DOE_FERC,"ALEXANDER, Rodney",2008-01-10,Congressman Rodney Alexander forwards a constituent service form concening Gulf South project under CP07-398.,1,NA,NA,NA,NA,Not able to read the correspondence,2
DOL_MSHA,"BYRD, Robert Carlyle",2008-01-15,JJHWsj^Bniuredat_ QQ^fNeeds Invest Report/FOIA,5,1,NA,NA,NA,from committee but might be constituent?,2
DOL_MSHA,"BYRD, Robert Carlyle",2008-01-15,JJHWsj^Bniuredat_ QQ^fNeeds Invest Report/FOIA,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"SHELBY, Richard C.",2008-01-15,White Paper On a New Emergency Response Plan for the Mining Community,5,NA,information,White Paper On a New Emergency Response Plan,NA,NA,2
DOL_MSHA,"SHELBY, Richard C.",2008-01-15,White Paper On a New Emergency Response Plan for the Mining Community,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"YOUNG, Donald Edwin",2008-01-15,Issue,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"YOUNG, Donald Edwin",2008-01-15,Issue,NA,NA,NA,NA,NA,NA,2
DOD_OSDJS,"PELOSI, Nancy",2008-01-25,CONGRESSIONAL  TRAVEL REQUEST  TO ITALY AND  SOUTHWEST  ASIA,6,NA,NA,NA,NA,NA,2
DOD_OSDJS,"PELOSI, Nancy",2008-01-25,CONGRESSIONAL  TRAVEL REQUEST  TO ITALY AND  SOUTHWEST  ASIA,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"SALAZAR, John",2008-01-30,MSHA/lntentionally Manipulate Dust Testing Complaint,2,1,enforcement,NA,NA,NA,2
DOL_MSHA,"SALAZAR, John",2008-01-30,MSHA/lntentionally Manipulate Dust Testing Complaint,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"RAHALL, Nick Joe, II",2008-02-06,Nitrogen Generators that Can Address Concerns About Methane Mine Seals Build Up,2,1,NA,NA,NA,"most likely an operator, MSHA published infomation on this but could just be citizen question",2
DOL_MSHA,"RAHALL, Nick Joe, II",2008-02-06,Nitrogen Generators that Can Address Concerns About Methane Mine Seals Build Up,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"BYRD, Robert Carlyle",2008-02-11,"Request a Status Report on the Consolidated Appropriations Act, 2008/3 Projects",5,1,information,"Consolidated Appropriations Act, 2008",past,seems more like policy information,2
DOL_MSHA,"BYRD, Robert Carlyle",2008-02-11,"Request a Status Report on the Consolidated Appropriations Act, 2008/3 Projects",NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"COLLINS, Susan Margaret",2008-02-11,Nation's Readiness to Protect the People of the U.S. from Nuclear Terrorism,5,NA,NA,NA,NA,NA,2
DOL_MSHA,"COLLINS, Susan Margaret",2008-02-11,Nation's Readiness to Protect the People of the U.S. from Nuclear Terrorism,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"LIEBERMAN, Joseph I.",2008-02-11,Nation's Readiness to Protect the People of the U.S. from Nuclear Terrorism,5,NA,NA,NA,NA,NA,2
DOL_MSHA,"LIEBERMAN, Joseph I.",2008-02-11,Nation's Readiness to Protect the People of the U.S. from Nuclear Terrorism,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"COSTELLO, Jerry Francis",2008-03-06,Review the Decision to_____ Relocate 2PositionsjuK Leave the Levels,5,4,NA,NA,NA,"redacted might point to 2, but seems policy",2
DOL_MSHA,"COSTELLO, Jerry Francis",2008-03-06,Review the Decision to_____ Relocate 2PositionsjuK Leave the Levels,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"McHUGH, John Michael",2008-03-11,Difficulties He & His Company Has Encountered Since MSHA Inspection,2,NA,enforcement,NA,NA,NA,2
DOL_MSHA,"McHUGH, John Michael",2008-03-11,Difficulties He & His Company Has Encountered Since MSHA Inspection,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"KENNEDY, Edward Moore (Ted)",2008-03-18,"Report on the August 6, 2007 Disaster at Crandall Canyon Mine Findings",5,NA,information; disaster,NA,NA,NA,2
DOL_MSHA,"KENNEDY, Edward Moore (Ted)",2008-03-18,"Report on the August 6, 2007 Disaster at Crandall Canyon Mine Findings",NA,NA,NA,NA,NA,NA,2
DOE_FERC,"SHUSTER, William (Bill)",2008-03-19,US Representative Bill Shuster forwards communications from an individual re the Steckman Ridge Storage Project  under CP08-15.,1,NA,NA,NA,NA,bad files NA,2
DOE_FERC,"SHUSTER, William (Bill)",2008-03-19,US Representative Bill Shuster forwards communications from an individual re the Steckman Ridge Storage Project  under CP08-15.,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"McCONNELL, Addison Mitchell (Mitch)",2008-03-31,Exposure to Noise While Working as a Mine Inspector/Disagrees w/MSHA-Kentucky,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"McCONNELL, Addison Mitchell (Mitch)",2008-03-31,Exposure to Noise While Working as a Mine Inspector/Disagrees w/MSHA-Kentucky,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"DURBIN, Richard Joseph",2008-04-08,Request His Options Regarding Disability from DOL/MSHA Employee,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"DURBIN, Richard Joseph",2008-04-08,Request His Options Regarding Disability from DOL/MSHA Employee,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"STEVENS, Theodore Fulton (Ted)",2008-04-08,MSHA Citations Complaint,2,NA,enforcement,NA,NA,NA,2
DOL_MSHA,"STEVENS, Theodore Fulton (Ted)",2008-04-08,MSHA Citations Complaint,NA,NA,NA,NA,NA,NA,2
DOE_FERC,"COLLINS, Susan Margaret",2008-04-28,Comments of US Senator Susan Collins on behalf of a constituent expressing concerns re Florida Energy and Light under P-2671.,1,NA,NA,NA,NA,bad files NA,2
DOE_FERC,"COLLINS, Susan Margaret",2008-04-28,Comments of US Senator Susan Collins on behalf of a constituent expressing concerns re Florida Energy and Light under P-2671.,1,NA,NA,NA,NA,Not sure what name to give for Congressman. Letter has been signed by Staff Assitant to Senator.,2
DOL_MSHA,"BENNETT, Robert",2008-05-08,"Policy Changes for MSHA Inspections; Restore Rights to ""Conference Citations""",5,4,enforcement,NA,NA,about the policy itself,2
DOL_MSHA,"BENNETT, Robert",2008-05-08,"Policy Changes for MSHA Inspections; Restore Rights to ""Conference Citations""",NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"TOWNS, Edolphus",2008-05-20,Preparations for Upcoming Transition/How is DOL Preparing to Brief Incoming Adm?,5,NA,NA,Presidential Transition Act,NA,"original legislation (1963) in past, but transition itself is in future. interesting case",2
DOL_MSHA,"TOWNS, Edolphus",2008-05-20,Preparations for Upcoming Transition/How is DOL Preparing to Brief Incoming Adm?,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"SESSIONS, Jefferson Beauregard III (Jeff)",2008-05-22,MSHA Work Place Safety,2,1,NA,NA,NA,NA,2
DOL_MSHA,"SESSIONS, Jefferson Beauregard III (Jeff)",2008-05-22,MSHA Work Place Safety,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"STEVENS, Theodore Fulton (Ted)",2008-05-28,Why Underground Mines Aren't Required to Have Air Holes in the Shafts?,5,4,NA,NA,NA,NA,2
DOL_MSHA,"STEVENS, Theodore Fulton (Ted)",2008-05-28,Why Underground Mines Aren't Required to Have Air Holes in the Shafts?,NA,NA,NA,NA,NA,NA,2
DOE_FERC,"COLLINS, Susan Margaret",2008-06-03,Comments of US Senator Susan M Collins on behalf of a constituent re the Fort Halifax Dam under P-2552.,1,NA,NA,NA,NA,bad files NA,2
DOE_FERC,"COLLINS, Susan Margaret",2008-06-03,Comments of US Senator Susan M Collins on behalf of a constituent re the Fort Halifax Dam under P-2552.,2,NA,NA,NA,NA,NA,2
DHHS_CMS,"MARTINEZ, Melquiades R. (Mel)",2008-06-06,MEDICAID WAIVER AND DIVERSION PROGRAM,3,2,NA,NA,NA,NA,2
DHHS_CMS,"MARTINEZ, Melquiades R. (Mel)",2008-06-06,MEDICAID WAIVER AND DIVERSION PROGRAM,3,3,NA,NA,NA,NA,2
DOL_MSHA,"COLE, Tom",2008-06-10,MSHA Inspection & Fines of a Recent Gravel & Stone Mining Operation Visit,2,NA,enforcement,NA,NA,NA,2
DOL_MSHA,"COLE, Tom",2008-06-10,MSHA Inspection & Fines of a Recent Gravel & Stone Mining Operation Visit,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"MILLER, George",2008-06-11,GAO Completed Audit of DOL Implementation of the MINER Act of 2006 Disturbing,5,NA,legislation,MINER Act,past,NA,2
DOL_MSHA,"MILLER, George",2008-06-11,GAO Completed Audit of DOL Implementation of the MINER Act of 2006 Disturbing,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"MILLER, George",2008-06-19,Questions Regarding Final Rule of the MINER Act of 2006,1,NA,rule; legislation,Final Rule of the MINER Act,past,NA,2
DOL_MSHA,"MILLER, George",2008-06-19,Questions Regarding Final Rule of the MINER Act of 2006,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"REED, John F. (Jack)",2008-06-23,"Co-signed by Sen. Sheldon Whitehouse, regarding Rhode Island",0,NA,NA,NA,NA,NA,2
DHHS_CMS,"REED, John F. (Jack)",2008-06-23,"Co-signed by Sen. Sheldon Whitehouse, regarding Rhode Island",3,0,NA,NA,NA,NA,2
DOE_FERC,"SHUSTER, William (Bill)",2008-07-14,US Representative Bill Shuster forwards comments from his constituents re PA General Electric under CP08-15.,1,NA,NA,NA,NA,bad files NA,2
DOE_FERC,"SHUSTER, William (Bill)",2008-07-14,US Representative Bill Shuster forwards comments from his constituents re PA General Electric under CP08-15.,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"CASEY, Robert (Bob), Jr.",2008-07-25,Regarding Overtime Pay He Feels He is Eligible For/MSHA Employee,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"CASEY, Robert (Bob), Jr.",2008-07-25,Regarding Overtime Pay He Feels He is Eligible For/MSHA Employee,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"STUPAK, Bart T.",2008-07-28,Local 4950 when might they expect a wrriten answer?,3,NA,NA,NA,NA,NA,2
DOL_MSHA,"STUPAK, Bart T.",2008-07-28,Local 4950 when might they expect a wrriten answer?,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"RAHALL, Nick Joe, II",2008-08-04,Concernig His Interest in Obtaining Employment in,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"RAHALL, Nick Joe, II",2008-08-04,Concernig His Interest in Obtaining Employment in,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"COBURN, Thomas Allen",2008-08-26,List of All Continuing Earmarks Defined as Funded in Last 3 of Last 5 FY Years,5,NA,information; earmark,List of All Continuing Earmarks,NA,NA,2
DOL_MSHA,"COBURN, Thomas Allen",2008-08-26,List of All Continuing Earmarks Defined as Funded in Last 3 of Last 5 FY Years,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"BUNNING, James Paul David",2008-09-16,ASC PAYMENT,2,1,NA,NA,NA,NA,2
DHHS_CMS,"BUNNING, James Paul David",2008-09-16,ASC PAYMENT,1,2,NA,NA,NA,NA,2
DOL_MSHA,"BYRD, Robert Carlyle",2008-09-16,Proposed Change in the Way MSHA Determines the Severity of Health Risks to Miner,1,5,NA,NA,NA,NA,2
DOL_MSHA,"BYRD, Robert Carlyle",2008-09-16,Proposed Change in the Way MSHA Determines the Severity of Health Risks to Miner,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"STARK, Fortney Hillman (Pete), Jr.",2008-09-16,MEDICARE ADVANTAGE PLANS AND PART D DRUGS PLANS,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"STARK, Fortney Hillman (Pete), Jr.",2008-09-16,MEDICARE ADVANTAGE PLANS AND PART D DRUGS PLANS,5,NA,NA,NA,NA,NA,2
DOJ_EOIR,"CONYERS, John, Jr.",2008-09-23,(Fax) Ltr advising that the AG's decision to overturn Matter of A-T- demonstrates a thoughtful approach to issues of violence against women and looks forward to supporting such policies and activities on the part of the Department (workflow 1460572),5,NA,decision,Matter of A-T-,09-22-2008,NA,2
DOJ_EOIR,"CONYERS, John, Jr.",2008-09-23,(Fax) Ltr advising that the AG's decision to overturn Matter of A-T- demonstrates a thoughtful approach to issues of violence against women and looks forward to supporting such policies and activities on the part of the Department (workflow 1460572),5,NA,decision,Matter of A-T-,09-22-2018,NA,2
DOJ_EOIR,"LOFGREN, Zoe",2008-09-23,(Fax) Ltr advising that the AG's decision to overturn Matter of A-T- demonstrates a thoughtful approach to issues of violence against women and looks forward to supporting such policies and activities on the part of the Department (workflow 1460572),5,NA,decision,Matter of A-T-,09-22-2008,NA,2
DOJ_EOIR,"LOFGREN, Zoe",2008-09-23,(Fax) Ltr advising that the AG's decision to overturn Matter of A-T- demonstrates a thoughtful approach to issues of violence against women and looks forward to supporting such policies and activities on the part of the Department (workflow 1460572),5,NA,decision,Matter of A-T-,09-22-2018,NA,2
DHHS_CMS,"McCAUL, Michael T.",2008-09-23,"Alternate Delivery Site for Inpatient Services, Texas",2,3,NA,NA,NA,NA,2
DHHS_CMS,"McCAUL, Michael T.",2008-09-23,"Alternate Delivery Site for Inpatient Services, Texas",1,2,NA,NA,NA,NA,2
DHHS_CMS,"KANJORSKI, Paul E.",2008-10-21,OXYGEN PAYMENTS FROM MEDICARE.,1,2,NA,NA,NA,NA,2
DHHS_CMS,"KANJORSKI, Paul E.",2008-10-21,OXYGEN PAYMENTS FROM MEDICARE.,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"WALSH, James T.",2008-10-29,PROPOSED REGULATION,5,4,rule,NA,NA,NA,2
DHHS_CMS,"WALSH, James T.",2008-10-29,PROPOSED REGULATION,5,4,rule,NA,future,NA,2
DOE_FERC,"WU, David",2008-10-29,Comments of US Representative David Wu expressing concerns re the proposed Bradwood Landing LNG terminal under CP06-365 et al.,NA,NA,NA,NA,NA,No letter attached,2
DOE_FERC,"WU, David",2008-10-29,Comments of US Representative David Wu expressing concerns re the proposed Bradwood Landing LNG terminal under CP06-365 et al.,NA,NA,NA,NA,NA,NA,2
DOE_FERC,"McHUGH, John Michael",2008-11-10,US Representative John M McHugh forwards comments on behalf of an individual re concerns that the Hudson River - Black River Water regulating District is not managing water levels on Great Lake Sacandaga under P-12252.,1,NA,NA,NA,NA,bad files NA,2
DOE_FERC,"McHUGH, John Michael",2008-11-10,US Representative John M McHugh forwards comments on behalf of an individual re concerns that the Hudson River - Black River Water regulating District is not managing water levels on Great Lake Sacandaga under P-12252.,1,NA,NA,NA,NA,NA,2
DOE_FERC,"HALL, Ralph Moody",2008-11-25,US Representative Ralph Hall provides comments concerning the project which was built by Gulf Crossing under CP08-6.,NA,NA,NA,NA,NA,bad files NA,2
DOE_FERC,"HALL, Ralph Moody",2008-11-25,US Representative Ralph Hall provides comments concerning the project which was built by Gulf Crossing under CP08-6.,1,NA,NA,NA,NA,NA,2
DOE_FERC,"HUTCHISON, Kathryn Ann Bailey (Kay)",2008-12-02,United States Senator Kay Bailey Hutchison provides comments on behalf of her constituent re Gulf Crossing pipeline construction etc under CP08-6.,1,NA,NA,NA,NA,bad files NA,2
DOE_FERC,"HUTCHISON, Kathryn Ann Bailey (Kay)",2008-12-02,United States Senator Kay Bailey Hutchison provides comments on behalf of her constituent re Gulf Crossing pipeline construction etc under CP08-6.,1,NA,NA,NA,NA,NA,2
DOE_FERC,"BAIRD, Brian",2008-12-11,Comments of Brian Baird on behalf of a constituent expressing concerns re FERC and his perception that a violation of the Americans with Disability Act occurred with an agreement FERC had proposed with PacifiCorp under P-935 et al.,1,4,NA,NA,NA,bad files NA,2
DOE_FERC,"BAIRD, Brian",2008-12-11,Comments of Brian Baird on behalf of a constituent expressing concerns re FERC and his perception that a violation of the Americans with Disability Act occurred with an agreement FERC had proposed with PacifiCorp under P-935 et al.,1,4,NA,NA,NA,NA,2
DOL_SOL,"WEBB, James H. (Jim)",2008-12-29,PERM Labor Certification,2,NA,NA,NA,NA,NA,2
DOL_SOL,"WEBB, James H. (Jim)",2008-12-29,PERM Labor Certification,2,1,NA,NA,NA,NA,2
DOE_FERC,"FOXX, Virginia Ann",2009-01-07,Comments of US Representative Virginia Foxx on behalf of a constituent expressing concerns with new operating guidelines for the Yadkin Project under P-2197.,1,NA,NA,NA,NA,bad files NA,2
DOE_FERC,"FOXX, Virginia Ann",2009-01-07,Comments of US Representative Virginia Foxx on behalf of a constituent expressing concerns with new operating guidelines for the Yadkin Project under P-2197.,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"BUCHANAN, Vernon G.",2009-01-16,MANATEE MEDICAL SOCIETY,4,NA,NA,NA,NA,NA,2
DHHS_CMS,"BUCHANAN, Vernon G.",2009-01-16,MANATEE MEDICAL SOCIETY,4,3,NA,NA,NA,NA,2
DOL_MSHA,"BYRD, Robert Carlyle",2009-01-22,Investigation & Analysis of thejismaw,2,NA,investigation,NA,NA,NA,2
DOL_MSHA,"BYRD, Robert Carlyle",2009-01-22,Investigation & Analysis of thejismaw,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"WEBB, James H. (Jim)",2009-01-27,Reinstate Grade Classified as Mine Inspector GS-12-10 for Retirement Purposes,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"WEBB, James H. (Jim)",2009-01-27,Reinstate Grade Classified as Mine Inspector GS-12-10 for Retirement Purposes,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"WOLF, Frank Rudolph",2009-01-28,Suggestion on Safety in the Mines,5,4,NA,NA,NA,NA,2
DOL_MSHA,"WOLF, Frank Rudolph",2009-01-28,Suggestion on Safety in the Mines,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"JOHANNS, Mike",2009-03-06,Medicare reimbursement checks.,1,2,NA,NA,NA,NA,2
DHHS_CMS,"JOHANNS, Mike",2009-03-06,Medicare reimbursement checks.,1,NA,NA,NA,NA,NA,2
DOD_OIG,"KERRY, John Forbes",2009-03-17,NA,5,NA,information,NA,NA,NA,2
DOD_OIG,"KERRY, John Forbes",2009-03-17,NA,0,NA,NA,NA,NA,NA,2
DHHS_CMS,"CRENSHAW, Ander",2009-03-18,UNITED HEALTH CARE INDEPENDENT AGENT/MEDICARE PAYMENT.,2,2,NA,NA,NA,NA,2
DHHS_CMS,"CRENSHAW, Ander",2009-03-18,UNITED HEALTH CARE INDEPENDENT AGENT/MEDICARE PAYMENT.,1,2,NA,NA,NA,NA,2
DHHS_CMS,"BROWN, Sherrod",2009-03-25,Diagnostic Arthroscopy Letter,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"BROWN, Sherrod",2009-03-25,Diagnostic Arthroscopy Letter,5,4,NA,NA,NA,NA,2
DHHS_CMS,"SESSIONS, Pete",2009-03-30,Medicare coverage Durable Medical Equipment,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"SESSIONS, Pete",2009-03-30,Medicare coverage Durable Medical Equipment,1,2,NA,NA,NA,NA,2
DHHS_CMS,"FEINGOLD, Russell Dana",2009-03-31,Medicare Advantage Commissions,2,4,NA,NA,NA,NA,2
DHHS_CMS,"FEINGOLD, Russell Dana",2009-03-31,Medicare Advantage Commissions,2,NA,NA,NA,NA,NA,2
DHHS_CMS,"GORDON, Barton Jennings",2009-03-31,CYTOLOGY PROFICIENCY TESTING,5,4,NA,NA,NA,NA,2
DHHS_CMS,"GORDON, Barton Jennings",2009-03-31,CYTOLOGY PROFICIENCY TESTING,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"INOUYE, Daniel Ken",2009-03-31,Medicare Contractor - Palmetto,2,3,NA,NA,NA,NA,2
DHHS_CMS,"INOUYE, Daniel Ken",2009-03-31,Medicare Contractor - Palmetto,2,NA,NA,NA,NA,NA,2
DHHS_CMS,"RUPPERSBERGER, C. A. (Dutch)",2009-03-31,"Congress passed HR 6331/CPT codes 93307, 93320, 93325",5,NA,legislation,HR 6331,NA,NA,2
DHHS_CMS,"RUPPERSBERGER, C. A. (Dutch)",2009-03-31,"Congress passed HR 6331/CPT codes 93307, 93320, 93325",5,NA,legislation,"Congress passed HR 6331/CPT codes 93307, 93320, 93325",NA,NA,2
DHHS_CMS,"SOUDER, Mark Edward",2009-04-09,Reimbursement for diagnostic arthroscopy performe,2,2,NA,NA,NA,NA,3
DHHS_CMS,"SOUDER, Mark Edward",2009-04-09,Reimbursement for diagnostic arthroscopy performe,2,1,NA,NA,NA,NA,3
DHHS_CMS,"SOUDER, Mark Edward",2009-04-09,Reimbursement for diagnostic arthroscopy performe,4,5,NA,NA,NA,NA,3
DHHS_CMS,"VELÁZQUEZ, Nydia M.",2009-04-16,DMEPOS Accreditaion requirements,2,5,NA,NA,NA,NA,2
DHHS_CMS,"VELÁZQUEZ, Nydia M.",2009-04-16,DMEPOS Accreditaion requirements,2,4,NA,NA,NA,NA,2
DHHS_CMS,"SUTTON, Betty",2009-04-17,"Ltr signed by 83 members co-addressed to CMS' Charlene Frizzera and Nancy-Ann Min DeParle, regarding the Centers for Medicare and Medicaid Services (CMS), interim final rule on the Durable Medical Equipment (DME) Competitive Bidding Program. Deeply concerned that CMS has rushed implementation of this rule counter to Congress' intent when it delayed the competitive bidding program as part of the Medicare Improvements for Patients and Providers Act of 2008.",5,NA,rule; legislation,interim final rule on the Durable Medical Equipment (DME) Competitive Bidding Program; Medicare Improvements for Patients and Providers Act of 2008,NA,NA,2
